item_index,image_word,condition,rating,max_probability,top_one_token,p1,p2,p3,p4,p5,total_probability_mass
0,library,congruent,4.25,0.73046875,4,0.0008544921875,0.00019073486328125,0.002044677734375,0.73046875,0.267578125,1.0
0,refrigerator,congruent,4.0625,0.4921875,4,0.08544921875,0.01904296875,0.01904296875,0.4921875,0.3828125,1.0
0,library,incongruent,1.1953125,0.9140625,1,0.9140625,0.035400390625,0.021484375,0.0019989013671875,0.027587890625,1.0
0,refrigerator,incongruent,1.015625,0.9921875,1,0.9921875,0.0024566650390625,0.00090789794921875,5.793571472167969e-05,0.0024566650390625,1.0
1,delight,congruent,4.5625,0.5625,5,6.467103958129883e-06,2.1010637283325195e-06,1.990795135498047e-05,0.4375,0.5625,1.0
1,disappointment,congruent,1.3359375,0.8359375,1,0.8359375,0.06884765625,0.053466796875,0.00927734375,0.032470703125,1.0
1,delight,incongruent,1.5234375,0.8046875,1,0.8046875,0.06591796875,0.01470947265625,0.0311279296875,0.08447265625,1.0
1,disappointment,incongruent,1.0234375,0.984375,1,0.984375,0.01092529296875,0.00189971923828125,6.532669067382812e-05,0.0014801025390625,1.0
2,overcoat,congruent,4.0625,0.921875,4,0.00051116943359375,3.695487976074219e-05,0.0003986358642578125,0.921875,0.07568359375,1.0
2,sandals,congruent,4.375,0.62109375,4,0.000499725341796875,0.0001430511474609375,0.000568389892578125,0.62109375,0.376953125,1.0
2,overcoat,incongruent,1.1953125,0.9140625,1,0.9140625,0.035400390625,0.021484375,0.00225830078125,0.027587890625,1.0
2,sandals,incongruent,1.0234375,0.984375,1,0.984375,0.01092529296875,0.00189971923828125,4.482269287109375e-05,0.00244140625,1.0
3,exam,congruent,4.4375,0.5625,4,0.0010833740234375,0.0001468658447265625,0.00122833251953125,0.5625,0.4375,1.0
3,marathon,congruent,4.3125,0.66796875,5,0.1025390625,0.017822265625,0.0201416015625,0.19140625,0.66796875,1.0
3,exam,incongruent,1.140625,0.953125,1,0.953125,0.01361083984375,0.0038909912109375,0.000362396240234375,0.02880859375,1.0
3,marathon,incongruent,1.1875,0.91796875,1,0.91796875,0.03564453125,0.016845703125,0.00138092041015625,0.0277099609375,1.0
4,menu,congruent,3.90625,0.384765625,4,0.10986328125,0.03564453125,0.0859375,0.384765625,0.384765625,1.0
4,prescription,congruent,4.15625,0.8125,4,0.0042724609375,0.0003490447998046875,0.00201416015625,0.8125,0.181640625,1.0
4,menu,incongruent,1.203125,0.8984375,1,0.8984375,0.057373046875,0.0164794921875,0.0019683837890625,0.027099609375,1.0
4,prescription,incongruent,2.390625,0.58203125,1,0.58203125,0.0478515625,0.0478515625,0.0478515625,0.275390625,1.0
5,distress,congruent,4.875,0.90234375,5,0.0001430511474609375,2.491474151611328e-05,0.00023651123046875,0.09521484375,0.90234375,0.99609375
5,tranquility,congruent,4.1875,0.81640625,4,6.780028343200684e-07,4.116445779800415e-07,6.4373016357421875e-06,0.81640625,0.1826171875,1.0
5,distress,incongruent,1.0,1.0,1,1.0,9.632110595703125e-05,2.905726432800293e-06,8.754432201385498e-08,1.0132789611816406e-05,1.0
5,tranquility,incongruent,1.0,1.0,1,1.0,0.00020313262939453125,3.725290298461914e-06,2.384185791015625e-07,2.1457672119140625e-05,1.0
6,patients,congruent,4.21875,0.77734375,4,0.00131988525390625,0.00012302398681640625,0.00090789794921875,0.77734375,0.22265625,1.0
6,students,congruent,4.46875,0.5859375,5,0.037353515625,0.00445556640625,0.0177001953125,0.35546875,0.5859375,1.0
6,patients,incongruent,1.2265625,0.9296875,1,0.9296875,0.01324462890625,0.01031494140625,0.00139617919921875,0.046142578125,1.0
6,students,incongruent,1.0,1.0,1,1.0,0.000431060791015625,0.0001583099365234375,2.2649765014648438e-06,0.000431060791015625,1.0
7,consensus,congruent,4.0625,0.94140625,4,7.420778274536133e-06,3.9637088775634766e-06,7.963180541992188e-05,0.94140625,0.06005859375,1.0
7,deadlock,congruent,3.71875,0.40625,5,0.1162109375,0.1162109375,0.1162109375,0.24609375,0.40625,1.0
7,consensus,incongruent,1.0,0.99609375,1,0.99609375,0.003173828125,0.0001583099365234375,2.8908252716064453e-06,9.584426879882812e-05,1.0
7,deadlock,incongruent,1.109375,0.91015625,1,0.91015625,0.07470703125,0.0101318359375,0.000392913818359375,0.002899169921875,1.0
8,cancer,congruent,1.0234375,0.98828125,1,0.98828125,0.00518798828125,0.0024566650390625,0.0001220703125,0.0040283203125,1.0
8,engagement,congruent,4.4375,0.5625,4,0.00051116943359375,0.00012969970703125,0.0010833740234375,0.5625,0.4375,1.0
8,cancer,incongruent,1.1171875,0.95703125,1,0.95703125,0.0106201171875,0.00830078125,0.000530242919921875,0.0225830078125,1.0
8,engagement,incongruent,1.3203125,0.84375,1,0.84375,0.0888671875,0.019775390625,0.007293701171875,0.0419921875,1.0
9,classroom,congruent,4.3125,0.6796875,4,5.078315734863281e-05,2.1219253540039062e-05,0.00061798095703125,0.6796875,0.3203125,1.0
9,terminal,congruent,4.5,0.546875,5,0.005340576171875,0.00286865234375,0.0211181640625,0.42578125,0.546875,1.0
9,classroom,incongruent,4.6875,0.75,5,0.01373291015625,0.0030670166015625,0.0177001953125,0.21484375,0.75,1.0
9,terminal,incongruent,2.59375,0.44921875,1,0.44921875,0.1005859375,0.12890625,0.04736328125,0.2734375,1.0
10,cash,congruent,4.09375,0.92578125,4,1.537799835205078e-05,5.0067901611328125e-06,5.3882598876953125e-05,0.92578125,0.07568359375,1.0
10,groceries,congruent,4.3125,0.462890625,4,0.0380859375,0.00958251953125,0.026123046875,0.462890625,0.462890625,1.0
10,cash,incongruent,4.15625,0.80078125,4,0.005401611328125,0.0032806396484375,0.01141357421875,0.80078125,0.1787109375,1.0
10,groceries,incongruent,1.109375,0.94921875,1,0.94921875,0.0223388671875,0.0135498046875,0.000865936279296875,0.0135498046875,1.0
