seed,max_accuracy
0,0.5375
1,0.540625
2,0.528125
3,0.546875
4,0.540625
5,0.546875
6,0.553125
7,0.51875
8,0.596875
9,0.590625
10,0.54375
11,0.546875
12,0.553125
13,0.54375
14,0.53125
15,0.59375
16,0.515625
17,0.534375
18,0.571875
19,0.565625
20,0.565625
21,0.53125
22,0.55
23,0.56875
24,0.528125
25,0.54375
26,0.515625
27,0.55625
28,0.553125
29,0.546875
30,0.51875
31,0.55625
32,0.54375
33,0.540625
34,0.540625
35,0.56875
36,0.534375
37,0.54375
38,0.58125
39,0.534375
40,0.53125
41,0.571875
42,0.51875
43,0.53125
44,0.528125
45,0.575
46,0.58125
47,0.5375
48,0.525
49,0.53125
50,0.540625
51,0.590625
52,0.565625
53,0.521875
54,0.55625
55,0.525
56,0.5375
57,0.515625
58,0.540625
59,0.528125
60,0.528125
61,0.55
62,0.534375
63,0.54375
64,0.56875
65,0.515625
66,0.540625
67,0.553125
68,0.559375
69,0.6125
70,0.5375
71,0.546875
72,0.540625
73,0.584375
74,0.540625
75,0.5375
76,0.559375
77,0.534375
78,0.553125
79,0.5125
80,0.515625
81,0.546875
82,0.54375
83,0.525
84,0.515625
85,0.6
86,0.525
87,0.546875
88,0.5125
89,0.540625
90,0.571875
91,0.55
92,0.525
93,0.5625
94,0.553125
95,0.51875
96,0.525
97,0.5125
98,0.55
99,0.540625
100,0.5875
101,0.565625
102,0.5125
103,0.60625
104,0.515625
105,0.571875
106,0.559375
107,0.55625
108,0.5875
109,0.525
110,0.540625
111,0.509375
112,0.503125
113,0.553125
114,0.575
115,0.56875
116,0.53125
117,0.521875
118,0.521875
119,0.55625
120,0.534375
121,0.5625
122,0.53125
123,0.525
124,0.56875
125,0.528125
126,0.534375
127,0.55
128,0.51875
129,0.528125
130,0.54375
131,0.525
132,0.559375
133,0.578125
134,0.54375
135,0.534375
136,0.575
137,0.546875
138,0.5625
139,0.58125
140,0.559375
141,0.54375
142,0.596875
143,0.521875
144,0.528125
145,0.5625
146,0.59375
147,0.5625
148,0.5375
149,0.55625
150,0.521875
151,0.55
152,0.596875
153,0.546875
154,0.540625
155,0.6125
156,0.5375
157,0.54375
158,0.528125
159,0.56875
160,0.55625
161,0.575
162,0.525
163,0.6
164,0.553125
165,0.575
166,0.5375
167,0.515625
168,0.528125
169,0.51875
170,0.534375
171,0.528125
172,0.503125
173,0.525
174,0.540625
175,0.53125
176,0.5375
177,0.559375
178,0.540625
179,0.509375
180,0.55
181,0.584375
182,0.528125
183,0.56875
