seed,max_accuracy
0,0.5125
1,0.578125
2,0.55
3,0.54375
4,0.534375
5,0.509375
6,0.546875
7,0.5375
8,0.61875
9,0.60625
10,0.559375
11,0.540625
12,0.571875
13,0.540625
14,0.55625
15,0.596875
16,0.515625
17,0.553125
18,0.534375
19,0.584375
20,0.578125
21,0.53125
22,0.553125
23,0.56875
24,0.559375
25,0.546875
26,0.5375
27,0.55625
28,0.56875
29,0.534375
30,0.54375
31,0.565625
32,0.521875
33,0.546875
34,0.565625
35,0.571875
36,0.51875
37,0.540625
38,0.59375
39,0.53125
40,0.528125
41,0.575
42,0.515625
43,0.534375
44,0.55
45,0.578125
46,0.5625
47,0.528125
48,0.521875
49,0.528125
50,0.515625
51,0.56875
52,0.553125
53,0.528125
54,0.56875
55,0.50625
56,0.540625
57,0.525
58,0.525
59,0.540625
60,0.534375
61,0.56875
62,0.5375
63,0.546875
64,0.59375
65,0.50625
66,0.56875
67,0.54375
68,0.575
69,0.6375
70,0.5375
71,0.521875
72,0.540625
73,0.559375
74,0.58125
75,0.546875
76,0.60625
77,0.525
78,0.553125
79,0.503125
80,0.5125
81,0.528125
82,0.515625
83,0.540625
84,0.53125
85,0.565625
86,0.53125
87,0.55
88,0.515625
89,0.5625
90,0.553125
91,0.55625
92,0.53125
93,0.53125
94,0.54375
95,0.521875
96,0.515625
97,0.54375
98,0.525
99,0.540625
100,0.56875
101,0.546875
102,0.521875
103,0.56875
104,0.515625
105,0.584375
106,0.559375
107,0.553125
108,0.578125
109,0.5375
110,0.571875
111,0.5
112,0.528125
113,0.55
114,0.553125
115,0.559375
116,0.5375
117,0.515625
118,0.553125
119,0.5375
120,0.51875
121,0.5625
122,0.534375
123,0.509375
124,0.5625
125,0.53125
126,0.546875
127,0.55625
128,0.53125
129,0.540625
130,0.559375
131,0.51875
132,0.553125
133,0.565625
134,0.51875
135,0.528125
136,0.565625
137,0.54375
138,0.540625
139,0.565625
140,0.55
141,0.5375
142,0.56875
143,0.5375
144,0.5375
145,0.5625
146,0.584375
147,0.60625
148,0.565625
149,0.59375
150,0.53125
151,0.546875
152,0.584375
153,0.53125
154,0.546875
155,0.575
156,0.56875
157,0.55
158,0.525
159,0.559375
160,0.553125
161,0.578125
162,0.54375
163,0.58125
164,0.521875
165,0.575
166,0.565625
167,0.5125
168,0.515625
169,0.5125
170,0.54375
171,0.528125
172,0.521875
173,0.534375
174,0.53125
175,0.559375
176,0.546875
177,0.534375
178,0.53125
179,0.53125
180,0.528125
181,0.559375
182,0.559375
183,0.56875
184,0.56875
185,0.56875
186,0.565625
187,0.50625
188,0.6125
189,0.55625
190,0.553125
191,0.55
192,0.521875
193,0.5375
194,0.5625
195,0.51875
196,0.584375
197,0.575
198,0.559375
199,0.55
200,0.5625
201,0.525
202,0.534375
203,0.528125
204,0.553125
205,0.5125
206,0.565625
207,0.525
208,0.58125
209,0.603125
210,0.5125
211,0.575
212,0.55625
213,0.53125
214,0.5375
215,0.54375
216,0.55625
217,0.546875
218,0.590625
219,0.53125
220,0.521875
221,0.50625
222,0.559375
223,0.534375
224,0.56875
225,0.525
226,0.54375
227,0.54375
228,0.5375
229,0.5875
230,0.559375
231,0.521875
232,0.55625
233,0.5625
234,0.546875
235,0.50625
236,0.5375
237,0.54375
238,0.509375
239,0.521875
240,0.50625
241,0.55
242,0.553125
243,0.53125
244,0.55
245,0.50625
246,0.553125
247,0.55
248,0.5375
249,0.5375
250,0.571875
251,0.509375
252,0.5375
253,0.5875
254,0.559375
255,0.5625
256,0.509375
257,0.525
258,0.540625
259,0.553125
260,0.6
261,0.575
262,0.55625
263,0.590625
264,0.546875
265,0.55625
266,0.528125
267,0.575
268,0.584375
269,0.528125
270,0.55625
271,0.528125
272,0.5625
273,0.590625
274,0.56875
275,0.559375
276,0.521875
277,0.521875
278,0.534375
279,0.5625
280,0.528125
281,0.5125
282,0.521875
283,0.540625
284,0.55
285,0.55625
286,0.575
287,0.51875
288,0.55
289,0.640625
290,0.5625
291,0.559375
292,0.51875
293,0.5375
294,0.53125
295,0.546875
296,0.565625
297,0.5375
298,0.534375
299,0.60625
300,0.53125
301,0.51875
302,0.525
303,0.578125
304,0.546875
305,0.509375
306,0.5625
307,0.5375
308,0.525
309,0.525
310,0.540625
311,0.603125
312,0.5125
313,0.54375
314,0.534375
315,0.609375
316,0.55625
317,0.55
318,0.5375
319,0.5625
320,0.55625
321,0.584375
322,0.51875
323,0.540625
324,0.525
325,0.51875
326,0.559375
327,0.53125
328,0.55
329,0.5375
330,0.53125
331,0.534375
332,0.5375
333,0.575
334,0.534375
335,0.578125
336,0.5375
337,0.525
338,0.571875
339,0.553125
340,0.56875
341,0.559375
342,0.534375
343,0.5875
344,0.546875
345,0.55625
346,0.53125
347,0.515625
348,0.534375
349,0.584375
350,0.540625
351,0.540625
352,0.521875
353,0.559375
354,0.54375
355,0.50625
356,0.528125
357,0.51875
358,0.615625
359,0.53125
360,0.540625
361,0.55625
362,0.53125
363,0.546875
364,0.53125
365,0.515625
366,0.53125
367,0.5625
368,0.56875
369,0.546875
370,0.565625
371,0.54375
372,0.534375
373,0.534375
374,0.54375
375,0.540625
376,0.553125
377,0.553125
378,0.55
379,0.55625
380,0.55
381,0.528125
382,0.55
383,0.525
384,0.534375
385,0.54375
386,0.54375
387,0.5
388,0.5875
389,0.546875
390,0.521875
391,0.54375
392,0.584375
393,0.58125
394,0.540625
395,0.54375
396,0.5625
397,0.521875
398,0.5375
399,0.509375
400,0.5625
401,0.534375
402,0.571875
403,0.546875
404,0.525
405,0.5375
406,0.521875
407,0.584375
408,0.50625
409,0.578125
410,0.521875
411,0.54375
412,0.553125
413,0.553125
414,0.5375
415,0.521875
416,0.571875
417,0.5375
418,0.5375
419,0.515625
420,0.521875
421,0.540625
422,0.525
423,0.528125
424,0.55625
425,0.540625
426,0.55625
427,0.525
428,0.559375
429,0.503125
430,0.5375
431,0.559375
432,0.546875
433,0.546875
434,0.55
435,0.53125
436,0.546875
437,0.56875
438,0.55
439,0.55625
440,0.540625
441,0.525
442,0.53125
443,0.540625
444,0.51875
445,0.525
446,0.565625
447,0.590625
448,0.53125
449,0.575
450,0.55
451,0.534375
452,0.5375
453,0.559375
454,0.53125
455,0.534375
