layer_index,item_index,image_word,condition,pass,probability_congruent
0,0,library,congruent,❌,0.28877410740791065
0,0,refrigerator,congruent,✅,0.5550349450632913
0,0,library,incongruent,✅,0.43008055449825283
0,0,refrigerator,incongruent,✅,0.19749015573177117
0,1,disappointment,congruent,❌,0.33427476826897345
0,1,delight,congruent,❌,0.18887447697266885
0,1,disappointment,incongruent,✅,0.14637433830407143
0,1,delight,incongruent,✅,0.35907892515744855
0,10,cash,congruent,❌,0.32506389606391367
0,10,groceries,congruent,❌,0.44106391482886526
0,10,cash,incongruent,✅,0.40670430109269273
0,10,groceries,incongruent,✅,0.35333310432323367
0,11,lonely,congruent,✅,0.6768006742604659
0,11,confident,congruent,✅,0.8125586147710979
0,11,lonely,incongruent,❌,0.7685245710211525
0,11,confident,incongruent,❌,0.5164721356294177
0,12,joy,congruent,❌,0.4891916367131705
0,12,outrage,congruent,❌,0.39155285399380946
0,12,joy,incongruent,✅,0.32950466580869703
0,12,outrage,incongruent,✅,0.3787485631442018
0,13,traffic,congruent,✅,0.974683204228435
0,13,snowstorm,congruent,✅,0.7376292552751804
0,13,traffic,incongruent,❌,0.7261842553703538
0,13,snowstorm,incongruent,❌,0.9616651432186579
0,14,laughter,congruent,✅,0.7394038329548331
0,14,frustration,congruent,✅,0.5053286960977146
0,14,laughter,incongruent,✅,0.49382729744796194
0,14,frustration,incongruent,❌,0.7692261302458404
0,15,calculator,congruent,❌,0.4171155085389058
0,15,instrument,congruent,❌,0.28729320346067466
0,15,calculator,incongruent,✅,0.21244486307760704
0,15,instrument,incongruent,✅,0.26772005026590173
0,16,orchestra,congruent,✅,0.8644325093822213
0,16,racers,congruent,✅,0.7046663661974055
0,16,orchestra,incongruent,❌,0.6095319797502989
0,16,racers,incongruent,❌,0.8728761707807868
0,17,retirement,congruent,✅,0.5048529218001164
0,17,playdate,congruent,❌,0.10210633162705016
0,17,retirement,incongruent,✅,0.11498213043650937
0,17,playdate,incongruent,✅,0.3800090457612388
0,18,relieved,congruent,❌,0.4261028835651049
0,18,depressed,congruent,❌,0.10604999556473378
0,18,relieved,incongruent,✅,0.12343633102358977
0,18,depressed,incongruent,✅,0.4288935292107494
0,19,friends,congruent,✅,0.6919770304040094
0,19,weight,congruent,❌,0.40636378371641346
0,19,friends,incongruent,✅,0.3278767914115425
0,19,weight,incongruent,❌,0.639691088207718
0,2,overcoat,congruent,✅,0.6712815110695747
0,2,sandals,congruent,✅,0.6753559492143338
0,2,overcoat,incongruent,❌,0.5762612676156283
0,2,sandals,incongruent,❌,0.6072496227857211
0,20,lipstick,congruent,✅,0.9346702755052235
0,20,song,congruent,✅,0.9307749947377321
0,20,lipstick,incongruent,❌,0.732765376865299
0,20,song,incongruent,❌,0.8440294993776932
0,21,fought,congruent,❌,0.021922641987838387
0,21,sang,congruent,❌,0.36819661363778955
0,21,fought,incongruent,✅,0.3036390162316568
0,21,sang,incongruent,✅,0.01660016276866684
0,22,skeptical,congruent,❌,0.3505706705893194
0,22,reassured,congruent,❌,0.41657596874913827
0,22,skeptical,incongruent,✅,0.4009363488173422
0,22,reassured,incongruent,✅,0.3480333671733215
0,23,graduation,congruent,❌,0.42142778255086644
0,23,operation,congruent,❌,0.4441158159948964
0,23,graduation,incongruent,✅,0.3315927043509118
0,23,operation,incongruent,✅,0.3297730983769331
0,24,bride,congruent,❌,0.43892669175579585
0,24,aftermath,congruent,✅,0.7186479552355142
0,24,bride,incongruent,✅,0.48165321419515583
0,24,aftermath,incongruent,✅,0.1552373327988695
0,25,teacher,congruent,✅,0.695292289636801
0,25,daughter,congruent,❌,0.47852142986140894
0,25,teacher,incongruent,✅,0.39035710206739005
0,25,daughter,incongruent,❌,0.7875349110440825
