seed,max_accuracy
0,0.50625
1,0.540625
2,0.521875
3,0.559375
4,0.51875
5,0.51875
6,0.528125
7,0.515625
8,0.575
9,0.60625
10,0.55625
11,0.540625
12,0.559375
13,0.53125
14,0.528125
15,0.565625
16,0.521875
17,0.5375
18,0.54375
19,0.553125
20,0.58125
21,0.546875
22,0.515625
23,0.534375
24,0.51875
25,0.525
26,0.540625
27,0.55
28,0.565625
29,0.546875
30,0.51875
31,0.546875
32,0.521875
33,0.525
34,0.546875
35,0.584375
36,0.5375
37,0.534375
38,0.5875
39,0.521875
40,0.521875
41,0.559375
42,0.528125
43,0.53125
44,0.5375
45,0.590625
46,0.534375
47,0.528125
48,0.5375
49,0.5375
50,0.546875
51,0.5625
52,0.534375
53,0.5125
54,0.525
55,0.525
56,0.546875
57,0.51875
58,0.54375
59,0.515625
60,0.50625
61,0.540625
62,0.528125
63,0.509375
64,0.575
65,0.50625
66,0.54375
67,0.528125
68,0.5625
69,0.61875
70,0.559375
71,0.53125
72,0.540625
73,0.565625
74,0.571875
75,0.528125
76,0.55
77,0.51875
78,0.55625
79,0.509375
80,0.50625
81,0.515625
82,0.540625
83,0.515625
84,0.525
85,0.6125
86,0.509375
87,0.55
88,0.515625
89,0.55
90,0.54375
91,0.553125
92,0.509375
93,0.53125
94,0.540625
95,0.521875
96,0.51875
97,0.509375
98,0.53125
99,0.546875
100,0.5625
101,0.540625
102,0.515625
103,0.575
104,0.515625
105,0.55
106,0.53125
107,0.56875
108,0.5375
109,0.53125
110,0.55625
111,0.5
112,0.50625
113,0.540625
114,0.571875
115,0.540625
116,0.528125
117,0.509375
118,0.528125
119,0.55
120,0.521875
121,0.53125
122,0.5125
123,0.509375
124,0.546875
125,0.515625
126,0.55
127,0.54375
128,0.51875
129,0.546875
130,0.546875
131,0.521875
132,0.534375
133,0.55
134,0.525
135,0.559375
136,0.5625
137,0.50625
138,0.546875
139,0.5625
140,0.55
141,0.51875
142,0.565625
143,0.51875
144,0.528125
145,0.55625
146,0.584375
147,0.5625
148,0.5375
149,0.5625
150,0.53125
151,0.528125
152,0.5625
153,0.5125
154,0.51875
155,0.553125
156,0.553125
157,0.51875
158,0.55625
159,0.58125
160,0.51875
161,0.5875
162,0.509375
163,0.575
164,0.5125
165,0.553125
166,0.55
167,0.51875
168,0.521875
169,0.515625
170,0.490625
171,0.575
172,0.525
173,0.53125
174,0.5125
175,0.55
176,0.54375
177,0.51875
178,0.50625
179,0.528125
180,0.55
181,0.5625
182,0.534375
183,0.575
184,0.546875
185,0.5375
186,0.54375
187,0.5125
188,0.525
189,0.55
190,0.528125
191,0.56875
192,0.528125
193,0.55
194,0.54375
195,0.521875
196,0.575
197,0.571875
198,0.540625
199,0.58125
200,0.58125
201,0.534375
202,0.51875
203,0.515625
204,0.55
205,0.5125
206,0.5625
207,0.5125
208,0.571875
209,0.565625
210,0.50625
211,0.553125
212,0.55
213,0.53125
214,0.528125
215,0.528125
216,0.53125
217,0.55
218,0.553125
219,0.565625
220,0.515625
221,0.51875
222,0.559375
223,0.525
224,0.540625
225,0.540625
226,0.54375
227,0.5125
228,0.553125
229,0.578125
230,0.553125
231,0.503125
232,0.575
233,0.546875
234,0.54375
235,0.515625
236,0.571875
237,0.525
238,0.509375
239,0.540625
240,0.5125
241,0.54375
242,0.55625
243,0.503125
244,0.578125
245,0.51875
246,0.55
247,0.565625
248,0.534375
249,0.553125
250,0.540625
251,0.496875
252,0.578125
253,0.565625
254,0.5625
255,0.571875
256,0.51875
257,0.5125
258,0.540625
259,0.534375
260,0.5875
261,0.528125
262,0.54375
263,0.5875
264,0.55
265,0.54375
266,0.50625
267,0.528125
268,0.578125
269,0.528125
270,0.60625
271,0.53125
272,0.58125
273,0.603125
274,0.559375
275,0.54375
276,0.5125
277,0.5375
278,0.546875
279,0.55625
280,0.51875
281,0.509375
282,0.521875
283,0.534375
284,0.534375
285,0.528125
286,0.56875
287,0.525
288,0.51875
289,0.596875
290,0.55
291,0.53125
292,0.5
293,0.515625
294,0.528125
295,0.54375
296,0.571875
297,0.5375
298,0.55
299,0.5875
300,0.5875
301,0.5
302,0.5375
303,0.584375
304,0.584375
305,0.5125
306,0.54375
307,0.521875
308,0.515625
309,0.540625
310,0.5125
311,0.615625
312,0.515625
313,0.525
314,0.540625
315,0.58125
316,0.5875
317,0.571875
318,0.509375
319,0.575
320,0.56875
321,0.534375
322,0.5125
323,0.528125
324,0.521875
325,0.534375
326,0.534375
327,0.496875
328,0.565625
329,0.50625
330,0.53125
331,0.5375
332,0.571875
333,0.54375
334,0.515625
335,0.590625
336,0.553125
337,0.515625
338,0.521875
339,0.553125
340,0.5375
341,0.58125
342,0.525
343,0.584375
344,0.5375
345,0.5625
346,0.528125
347,0.515625
348,0.521875
349,0.5625
350,0.51875
351,0.55
352,0.51875
353,0.55625
354,0.553125
355,0.515625
356,0.496875
357,0.51875
358,0.60625
359,0.5125
360,0.54375
361,0.56875
362,0.525
363,0.515625
364,0.521875
365,0.5
366,0.571875
367,0.571875
368,0.55625
369,0.559375
370,0.55
371,0.528125
372,0.540625
373,0.5
374,0.525
375,0.515625
376,0.540625
377,0.540625
378,0.55
379,0.534375
380,0.53125
381,0.55625
382,0.528125
383,0.525
384,0.515625
385,0.5625
386,0.553125
387,0.509375
388,0.56875
389,0.53125
390,0.546875
391,0.53125
392,0.546875
393,0.571875
394,0.553125
395,0.5125
396,0.53125
397,0.509375
398,0.5125
399,0.496875
400,0.55
401,0.525
402,0.540625
403,0.55625
404,0.53125
405,0.54375
406,0.515625
407,0.578125
408,0.51875
409,0.540625
410,0.496875
411,0.534375
412,0.525
413,0.54375
414,0.5125
415,0.521875
416,0.559375
417,0.50625
418,0.521875
419,0.50625
420,0.521875
421,0.553125
422,0.534375
423,0.534375
424,0.553125
425,0.5375
426,0.528125
427,0.53125
428,0.521875
429,0.503125
430,0.5375
431,0.54375
432,0.553125
433,0.55
434,0.51875
435,0.5375
436,0.503125
437,0.571875
438,0.525
439,0.565625
440,0.5625
441,0.534375
442,0.521875
443,0.553125
444,0.515625
445,0.5375
446,0.521875
447,0.540625
448,0.503125
449,0.559375
450,0.54375
451,0.509375
452,0.565625
453,0.559375
454,0.53125
455,0.528125
456,0.5
457,0.525
458,0.55
459,0.54375
460,0.609375
461,0.559375
462,0.553125
463,0.509375
464,0.6
465,0.53125
466,0.515625
467,0.528125
468,0.571875
469,0.521875
470,0.53125
471,0.534375
472,0.528125
473,0.51875
474,0.575
475,0.58125
476,0.55625
477,0.51875
478,0.528125
479,0.55
480,0.546875
481,0.50625
482,0.525
483,0.5375
484,0.534375
485,0.51875
486,0.5375
487,0.521875
488,0.521875
489,0.575
490,0.54375
491,0.546875
492,0.521875
493,0.575
494,0.509375
495,0.528125
496,0.54375
497,0.55625
498,0.521875
499,0.528125
500,0.56875
501,0.6125
502,0.55
503,0.53125
504,0.540625
505,0.5375
506,0.54375
507,0.58125
508,0.534375
509,0.546875
510,0.509375
511,0.528125
512,0.546875
513,0.565625
514,0.50625
515,0.571875
516,0.5125
517,0.571875
518,0.540625
519,0.534375
520,0.53125
521,0.540625
522,0.515625
523,0.528125
524,0.546875
525,0.496875
526,0.509375
527,0.540625
528,0.559375
529,0.5375
530,0.559375
531,0.525
532,0.5875
533,0.53125
534,0.546875
535,0.559375
536,0.534375
537,0.515625
538,0.51875
539,0.5625
540,0.528125
541,0.5625
542,0.55625
543,0.509375
544,0.5375
545,0.496875
546,0.534375
547,0.515625
548,0.571875
549,0.5375
550,0.54375
551,0.521875
552,0.5375
553,0.509375
554,0.603125
555,0.55
556,0.55
557,0.528125
558,0.53125
559,0.565625
560,0.540625
561,0.53125
562,0.546875
563,0.5625
564,0.53125
565,0.56875
566,0.53125
567,0.540625
568,0.55
569,0.540625
570,0.590625
571,0.528125
572,0.525
573,0.571875
574,0.50625
575,0.53125
576,0.5625
577,0.509375
578,0.553125
579,0.609375
580,0.51875
581,0.54375
582,0.509375
583,0.521875
584,0.578125
585,0.5125
586,0.5
587,0.55
588,0.521875
589,0.525
590,0.6
591,0.546875
592,0.5375
593,0.528125
594,0.528125
595,0.521875
596,0.546875
597,0.5125
598,0.525
599,0.55
600,0.515625
601,0.575
602,0.615625
603,0.50625
604,0.509375
605,0.58125
606,0.525
607,0.509375
608,0.50625
609,0.528125
610,0.53125
611,0.534375
612,0.565625
613,0.53125
614,0.546875
615,0.5375
616,0.5375
617,0.571875
618,0.534375
619,0.525
620,0.5625
621,0.5125
622,0.515625
623,0.534375
624,0.553125
625,0.559375
626,0.56875
627,0.571875
628,0.528125
629,0.55625
630,0.55
631,0.521875
632,0.509375
633,0.521875
634,0.5875
635,0.534375
636,0.528125
637,0.55625
638,0.50625
639,0.521875
640,0.509375
641,0.53125
642,0.53125
643,0.496875
644,0.521875
645,0.56875
646,0.534375
647,0.553125
648,0.51875
649,0.54375
650,0.490625
651,0.553125
652,0.525
653,0.515625
654,0.525
655,0.51875
656,0.53125
657,0.571875
658,0.521875
659,0.565625
660,0.509375
661,0.534375
662,0.54375
663,0.51875
664,0.546875
665,0.5625
666,0.55625
667,0.571875
668,0.525
669,0.56875
670,0.5
671,0.51875
672,0.540625
673,0.559375
674,0.559375
675,0.5625
676,0.55
677,0.5375
678,0.515625
679,0.509375
680,0.5625
681,0.553125
682,0.509375
683,0.546875
684,0.565625
685,0.546875
686,0.55
687,0.51875
688,0.540625
689,0.509375
690,0.5
691,0.534375
692,0.525
693,0.553125
