layer_index,item_index,image_word,condition,pass,probability_congruent
0,0,library,congruent,❌,0.434819229596575
0,0,refrigerator,congruent,✅,0.5589862746074155
0,0,library,incongruent,❌,0.5585461855360446
0,0,refrigerator,incongruent,✅,0.4227391626955309
0,1,disappointment,congruent,✅,0.5216414696186576
0,1,delight,congruent,❌,0.4974785498037457
0,1,disappointment,incongruent,✅,0.4961220472698931
0,1,delight,incongruent,❌,0.5282139866900044
0,10,cash,congruent,❌,0.4895004137385232
0,10,groceries,congruent,✅,0.5575063471620136
0,10,cash,incongruent,❌,0.5397338173383951
0,10,groceries,incongruent,✅,0.4928023287480023
0,11,lonely,congruent,✅,0.5789804667905531
0,11,confident,congruent,❌,0.47656628460788925
0,11,lonely,incongruent,✅,0.4686990792832022
0,11,confident,incongruent,❌,0.5599620017915218
0,12,joy,congruent,❌,0.49281747445079005
0,12,outrage,congruent,✅,0.5363390927793852
0,12,joy,incongruent,❌,0.5243920430211172
0,12,outrage,incongruent,✅,0.48470917241313827
0,13,traffic,congruent,✅,0.5561191583335091
0,13,snowstorm,congruent,✅,0.5520119359634463
0,13,traffic,incongruent,❌,0.5457682798709033
0,13,snowstorm,incongruent,❌,0.5591433819494533
0,14,laughter,congruent,❌,0.4876314006453665
0,14,frustration,congruent,✅,0.5213675803260736
0,14,laughter,incongruent,❌,0.5262444101202979
0,14,frustration,incongruent,✅,0.4887434137742982
0,15,calculator,congruent,❌,0.4586550901998338
0,15,instrument,congruent,❌,0.4503979915902553
0,15,calculator,incongruent,✅,0.46013291575463516
0,15,instrument,incongruent,✅,0.43694470595362916
0,16,orchestra,congruent,✅,0.5568301546200976
0,16,racers,congruent,✅,0.5379062376539392
0,16,orchestra,incongruent,❌,0.5223594873404247
0,16,racers,incongruent,❌,0.5672638835861582
0,17,retirement,congruent,✅,0.6612101552315249
0,17,playdate,congruent,❌,0.4255674999799311
0,17,retirement,incongruent,✅,0.4476522711327952
0,17,playdate,incongruent,❌,0.6064614464087122
0,18,relieved,congruent,❌,0.4315282100325416
0,18,depressed,congruent,❌,0.4751128784715728
0,18,relieved,incongruent,✅,0.4791547005462121
0,18,depressed,incongruent,✅,0.4345958799202154
0,19,friends,congruent,✅,0.6027983444045549
0,19,weight,congruent,❌,0.46136801145500855
0,19,friends,incongruent,✅,0.44113127946069675
0,19,weight,incongruent,❌,0.5968649212154702
0,2,overcoat,congruent,❌,0.42985358025041853
0,2,sandals,congruent,✅,0.538834226320177
0,2,overcoat,incongruent,❌,0.546512655021314
0,2,sandals,incongruent,✅,0.4138728103063288
0,20,lipstick,congruent,✅,0.566741986939046
0,20,song,congruent,❌,0.4999330000921771
0,20,lipstick,incongruent,❌,0.5105896828263573
0,20,song,incongruent,❌,0.5355751618112476
0,21,fought,congruent,✅,0.5090406635724793
0,21,sang,congruent,✅,0.5131036725877943
0,21,fought,incongruent,✅,0.49721777113482746
0,21,sang,incongruent,❌,0.5168766696863767
0,22,skeptical,congruent,❌,0.4760111476904544
0,22,reassured,congruent,✅,0.5006062111454075
0,22,skeptical,incongruent,✅,0.49096077722242276
0,22,reassured,incongruent,✅,0.4760009604952389
0,23,graduation,congruent,❌,0.445930744058087
0,23,operation,congruent,❌,0.49421647973945576
0,23,graduation,incongruent,✅,0.46015381514752496
0,23,operation,incongruent,✅,0.45406411808854424
0,24,bride,congruent,❌,0.47423234906047435
0,24,aftermath,congruent,❌,0.39862134585482206
0,24,bride,incongruent,✅,0.38943013345208993
0,24,aftermath,incongruent,✅,0.4613991192815764
0,25,teacher,congruent,✅,0.5700493111010773
0,25,daughter,congruent,✅,0.6101447775486614
0,25,teacher,incongruent,❌,0.6113766145758567
0,25,daughter,incongruent,❌,0.5687601222843187
0,26,roommate,congruent,✅,0.5002009806077501
0,26,grandma,congruent,✅,0.5075423700103215
0,26,roommate,incongruent,❌,0.5239253365845956
0,26,grandma,incongruent,✅,0.4828001951700596
0,27,brother,congruent,✅,0.5430195746264604
0,27,mother,congruent,✅,0.5396394997530671
0,27,brother,incongruent,❌,0.5436515010391799
0,27,mother,incongruent,❌,0.5428508010865665
0,28,preschool,congruent,❌,0.47919029475715397
0,28,prison,congruent,❌,0.48606620060266464
0,28,preschool,incongruent,✅,0.4633472639010112
0,28,prison,incongruent,✅,0.4603830216333057
0,29,hopeful,congruent,✅,0.5129879099803778
0,29,hopeless,congruent,❌,0.44940033914795935
0,29,hopeful,incongruent,✅,0.4498675012321091
0,29,hopeless,incongruent,❌,0.5138098155128907
0,3,marathon,congruent,✅,0.5477098475293126
0,3,exam,congruent,✅,0.5252229588968275
0,3,marathon,incongruent,✅,0.487549942637162
0,3,exam,incongruent,❌,0.5550832259404377
0,30,appalled,congruent,❌,0.3806991855649818
0,30,overjoyed,congruent,❌,0.47239466538461516
0,30,appalled,incongruent,✅,0.4738273938318291
0,30,overjoyed,incongruent,✅,0.37264273403120235
0,31,reprimand,congruent,✅,0.5519913170594191
0,31,encouragement,congruent,✅,0.5185180322094037
0,31,reprimand,incongruent,❌,0.5114354274917507
0,31,encouragement,incongruent,❌,0.561731999510307
0,32,angrily,congruent,❌,0.4799449509182623
0,32,cordially,congruent,❌,0.4259697754148803
0,32,angrily,incongruent,✅,0.42200240499055225
0,32,cordially,incongruent,✅,0.4720056116586089
0,33,accusatory,congruent,❌,0.4659246100880254
0,33,flirtatious,congruent,❌,0.49780245267811196
0,33,accusatory,incongruent,❌,0.506152339951106
0,33,flirtatious,incongruent,✅,0.4651937581401917
0,34,disapprovingly,congruent,✅,0.5491849783869739
0,34,lovingly,congruent,✅,0.505767427026847
0,34,disapprovingly,incongruent,❌,0.5031363515513789
0,34,lovingly,incongruent,❌,0.5433848772489661
0,35,playful,congruent,✅,0.507108567976339
0,35,distant,congruent,❌,0.47531334333203584
0,35,playful,incongruent,✅,0.4728141122346957
0,35,distant,incongruent,❌,0.5110995368622467
0,36,headphones,congruent,✅,0.5432945908210283
0,36,mangoes,congruent,❌,0.49059577558490364
0,36,headphones,incongruent,✅,0.493723641148481
0,36,mangoes,incongruent,✅,0.48873826703642326
0,37,playroom,congruent,✅,0.50778805009903
0,37,park,congruent,✅,0.5202999940716995
0,37,playroom,incongruent,❌,0.5282928510919962
0,37,park,incongruent,✅,0.49116897948035443
0,38,bedroom,congruent,✅,0.563286822976499
0,38,backyard,congruent,✅,0.5984205248059543
0,38,bedroom,incongruent,❌,0.5950442877412843
0,38,backyard,incongruent,❌,0.5658712776571742
0,39,solemnly,congruent,❌,0.49464531367579195
0,39,excitedly,congruent,❌,0.498655089046408
0,39,solemnly,incongruent,✅,0.4955071894251624
0,39,excitedly,incongruent,❌,0.5179381330500314
0,4,menu,congruent,❌,0.4497427941803124
0,4,prescription,congruent,❌,0.39465307760556007
0,4,menu,incongruent,✅,0.37590810341252595
0,4,prescription,incongruent,✅,0.45544657758719004
0,40,car,congruent,✅,0.6073606951599775
0,40,sock,congruent,❌,0.4052383242704981
0,40,car,incongruent,✅,0.42057747828504904
