seed,max_accuracy
0,0.515625
1,0.546875
2,0.51875
3,0.5375
4,0.540625
5,0.546875
6,0.54375
7,0.53125
8,0.653125
9,0.609375
10,0.565625
11,0.559375
12,0.56875
13,0.55
14,0.53125
15,0.575
16,0.528125
17,0.5375
18,0.5625
19,0.5375
20,0.5875
21,0.528125
22,0.53125
23,0.546875
24,0.53125
25,0.525
26,0.525
27,0.546875
28,0.571875
29,0.54375
30,0.525
31,0.559375
32,0.546875
33,0.546875
34,0.5375
35,0.58125
36,0.53125
37,0.575
38,0.58125
39,0.540625
40,0.5375
41,0.578125
42,0.534375
43,0.565625
44,0.578125
45,0.571875
46,0.55625
47,0.5375
48,0.54375
49,0.534375
50,0.53125
51,0.559375
52,0.54375
53,0.53125
54,0.565625
55,0.51875
56,0.56875
57,0.515625
58,0.571875
59,0.525
60,0.5375
61,0.540625
62,0.540625
63,0.546875
64,0.571875
65,0.534375
66,0.521875
67,0.559375
68,0.565625
69,0.63125
70,0.53125
71,0.553125
72,0.540625
73,0.578125
74,0.553125
75,0.5375
76,0.559375
77,0.521875
78,0.546875
79,0.525
80,0.5125
81,0.534375
82,0.528125
83,0.540625
84,0.51875
85,0.59375
86,0.528125
87,0.54375
88,0.528125
89,0.559375
90,0.5375
91,0.571875
92,0.53125
93,0.534375
94,0.546875
95,0.528125
96,0.525
97,0.525
98,0.53125
99,0.540625
100,0.559375
101,0.546875
102,0.528125
103,0.625
104,0.521875
105,0.58125
106,0.521875
107,0.55
108,0.565625
109,0.553125
110,0.559375
111,0.503125
112,0.515625
113,0.540625
114,0.553125
115,0.540625
116,0.525
117,0.534375
118,0.54375
119,0.534375
120,0.525
121,0.546875
122,0.53125
123,0.5125
124,0.5625
125,0.54375
126,0.559375
127,0.525
128,0.525
129,0.53125
130,0.575
131,0.540625
132,0.534375
133,0.5625
134,0.528125
135,0.521875
136,0.559375
137,0.546875
138,0.553125
139,0.5625
140,0.54375
141,0.53125
142,0.596875
143,0.515625
144,0.53125
145,0.55625
146,0.59375
147,0.603125
148,0.54375
149,0.565625
150,0.546875
151,0.553125
152,0.578125
153,0.525
154,0.55
155,0.5875
156,0.5375
157,0.540625
158,0.55625
159,0.575
160,0.534375
161,0.546875
162,0.534375
163,0.590625
164,0.534375
165,0.571875
166,0.54375
167,0.521875
168,0.515625
169,0.515625
170,0.525
171,0.53125
172,0.5375
173,0.515625
174,0.534375
175,0.578125
176,0.546875
177,0.53125
178,0.53125
179,0.53125
180,0.54375
181,0.55625
182,0.521875
183,0.55625
184,0.56875
185,0.534375
186,0.53125
187,0.503125
188,0.565625
189,0.55
190,0.5375
191,0.546875
192,0.515625
193,0.525
194,0.559375
195,0.55
196,0.54375
197,0.571875
198,0.53125
199,0.5625
200,0.5875
201,0.525
202,0.521875
203,0.5625
204,0.528125
205,0.515625
206,0.55
207,0.525
208,0.575
209,0.56875
210,0.528125
211,0.559375
212,0.521875
213,0.53125
214,0.55625
215,0.540625
216,0.559375
217,0.553125
218,0.553125
219,0.559375
220,0.528125
221,0.5125
222,0.56875
223,0.540625
224,0.575
225,0.559375
226,0.53125
227,0.525
228,0.5375
229,0.603125
230,0.56875
231,0.51875
232,0.59375
233,0.528125
234,0.546875
235,0.5
236,0.54375
237,0.528125
238,0.515625
239,0.5625
240,0.534375
241,0.55
242,0.528125
243,0.53125
244,0.565625
245,0.509375
246,0.546875
247,0.540625
248,0.525
249,0.54375
250,0.5625
251,0.509375
252,0.546875
253,0.596875
254,0.55625
255,0.55625
256,0.528125
257,0.515625
258,0.55625
259,0.540625
260,0.603125
261,0.521875
262,0.553125
263,0.565625
264,0.528125
265,0.56875
266,0.521875
267,0.540625
268,0.603125
269,0.5375
270,0.553125
271,0.546875
272,0.565625
273,0.590625
274,0.575
275,0.53125
276,0.53125
277,0.521875
278,0.55
279,0.578125
280,0.5125
281,0.534375
282,0.55625
283,0.55625
284,0.5625
285,0.546875
286,0.575
287,0.5125
288,0.55
289,0.596875
290,0.540625
291,0.559375
292,0.521875
293,0.534375
294,0.546875
295,0.5375
296,0.55625
297,0.559375
298,0.53125
299,0.578125
300,0.5625
301,0.521875
302,0.521875
303,0.565625
304,0.590625
305,0.528125
306,0.540625
307,0.553125
308,0.5375
309,0.540625
310,0.540625
311,0.584375
312,0.50625
313,0.5375
314,0.5375
315,0.584375
316,0.559375
317,0.553125
318,0.5625
319,0.584375
320,0.553125
321,0.578125
322,0.546875
323,0.559375
324,0.540625
325,0.53125
326,0.5375
327,0.525
328,0.553125
329,0.5125
330,0.528125
331,0.54375
332,0.5375
333,0.58125
334,0.528125
335,0.60625
336,0.559375
337,0.53125
338,0.55625
339,0.53125
340,0.5375
341,0.546875
342,0.53125
343,0.56875
344,0.5375
345,0.55
346,0.521875
347,0.53125
348,0.534375
349,0.578125
350,0.54375
351,0.534375
352,0.528125
353,0.546875
354,0.559375
355,0.50625
356,0.503125
357,0.5125
358,0.60625
359,0.54375
360,0.5375
361,0.5375
362,0.53125
363,0.546875
364,0.53125
365,0.509375
366,0.546875
367,0.59375
368,0.56875
369,0.575
370,0.5625
371,0.55625
372,0.521875
373,0.578125
374,0.58125
375,0.5125
376,0.53125
377,0.58125
378,0.559375
379,0.565625
380,0.5375
381,0.56875
382,0.553125
383,0.528125
384,0.521875
385,0.5625
386,0.53125
387,0.51875
388,0.55625
389,0.528125
390,0.525
391,0.546875
392,0.584375
393,0.596875
394,0.565625
395,0.546875
396,0.53125
397,0.509375
398,0.525
399,0.515625
400,0.55625
401,0.521875
402,0.5375
403,0.534375
404,0.553125
405,0.559375
406,0.540625
407,0.59375
408,0.496875
409,0.55625
410,0.53125
411,0.54375
412,0.534375
413,0.584375
414,0.5125
415,0.540625
416,0.578125
417,0.534375
418,0.5375
419,0.503125
420,0.5375
421,0.546875
422,0.540625
423,0.53125
424,0.5375
425,0.53125
426,0.55625
427,0.54375
428,0.55625
429,0.521875
430,0.54375
431,0.534375
432,0.553125
433,0.5375
434,0.54375
435,0.53125
436,0.54375
437,0.571875
438,0.540625
439,0.53125
440,0.55625
441,0.534375
442,0.515625
443,0.571875
444,0.5375
445,0.55625
446,0.5375
447,0.58125
448,0.54375
449,0.5625
450,0.59375
451,0.54375
452,0.546875
453,0.575
454,0.53125
455,0.534375
456,0.50625
457,0.54375
458,0.553125
459,0.54375
460,0.58125
461,0.56875
462,0.55625
463,0.5375
464,0.5875
465,0.53125
466,0.515625
467,0.546875
468,0.596875
469,0.515625
470,0.5
471,0.55
472,0.5375
473,0.53125
474,0.584375
475,0.553125
476,0.5375
477,0.540625
478,0.54375
479,0.5875
480,0.53125
481,0.51875
482,0.534375
483,0.54375
484,0.515625
485,0.496875
486,0.55625
487,0.528125
488,0.5125
489,0.596875
490,0.55
491,0.534375
492,0.55
493,0.559375
494,0.534375
495,0.559375
496,0.5625
497,0.534375
498,0.521875
499,0.5375
500,0.5625
501,0.634375
502,0.553125
503,0.534375
504,0.546875
505,0.54375
506,0.51875
507,0.565625
508,0.5375
509,0.553125
510,0.5125
511,0.528125
512,0.546875
513,0.571875
514,0.51875
515,0.578125
516,0.51875
517,0.553125
518,0.5625
519,0.528125
520,0.534375
521,0.53125
522,0.53125
523,0.528125
524,0.525
525,0.521875
526,0.55
527,0.53125
528,0.559375
529,0.528125
530,0.5625
531,0.5375
532,0.55
533,0.540625
534,0.553125
535,0.575
536,0.515625
537,0.565625
538,0.515625
539,0.54375
540,0.525
541,0.546875
542,0.54375
543,0.53125
544,0.521875
545,0.5125
546,0.571875
547,0.534375
548,0.55
549,0.55625
550,0.53125
551,0.55
552,0.528125
553,0.525
554,0.609375
555,0.521875
556,0.553125
557,0.509375
558,0.53125
559,0.55625
560,0.55
561,0.546875
562,0.525
563,0.55
564,0.5375
565,0.565625
566,0.559375
567,0.55
568,0.55
569,0.54375
570,0.55625
571,0.51875
572,0.534375
573,0.571875
574,0.50625
575,0.540625
576,0.6125
577,0.51875
578,0.559375
579,0.5875
580,0.5125
581,0.51875
582,0.525
583,0.521875
584,0.55625
585,0.540625
586,0.521875
587,0.534375
588,0.534375
589,0.5375
590,0.559375
591,0.58125
592,0.53125
593,0.5375
594,0.521875
595,0.515625
596,0.553125
597,0.54375
598,0.553125
599,0.553125
600,0.525
601,0.5625
602,0.59375
603,0.534375
604,0.534375
605,0.546875
606,0.53125
607,0.528125
608,0.50625
609,0.559375
610,0.565625
611,0.534375
612,0.584375
613,0.559375
614,0.525
615,0.54375
616,0.515625
617,0.56875
618,0.55625
619,0.5375
620,0.571875
621,0.540625
622,0.5375
623,0.521875
624,0.534375
625,0.559375
626,0.5375
627,0.559375
628,0.53125
629,0.578125
630,0.553125
631,0.540625
632,0.525
633,0.5375
634,0.584375
635,0.5375
636,0.521875
637,0.553125
638,0.53125
639,0.525
640,0.54375
641,0.540625
642,0.54375
643,0.5
644,0.528125
645,0.5625
646,0.546875
647,0.5625
648,0.525
649,0.5
650,0.509375
651,0.5375
652,0.55
653,0.51875
654,0.53125
655,0.515625
656,0.53125
657,0.559375
658,0.534375
659,0.5625
660,0.51875
661,0.54375
662,0.559375
663,0.53125
664,0.540625
665,0.553125
666,0.559375
667,0.571875
668,0.571875
669,0.578125
670,0.503125
671,0.49375
672,0.50625
673,0.528125
674,0.553125
675,0.571875
676,0.525
677,0.54375
678,0.51875
679,0.51875
680,0.565625
681,0.546875
682,0.509375
683,0.5875
684,0.5625
685,0.54375
686,0.5625
687,0.53125
688,0.534375
689,0.51875
690,0.515625
691,0.51875
692,0.534375
693,0.559375
694,0.546875
695,0.584375
696,0.515625
697,0.546875
698,0.584375
699,0.56875
700,0.575
701,0.534375
702,0.525
703,0.5375
704,0.5375
705,0.55
706,0.54375
707,0.515625
708,0.546875
709,0.515625
710,0.54375
711,0.525
712,0.5125
713,0.5625
714,0.528125
715,0.528125
716,0.559375
717,0.528125
718,0.521875
719,0.559375
720,0.5125
721,0.53125
722,0.5375
723,0.5375
724,0.55625
725,0.59375
726,0.540625
727,0.55625
728,0.53125
729,0.540625
730,0.528125
731,0.5875
732,0.5375
733,0.5
734,0.53125
735,0.559375
736,0.54375
737,0.534375
738,0.559375
739,0.521875
740,0.515625
741,0.559375
742,0.559375
743,0.528125
744,0.53125
745,0.54375
746,0.5125
747,0.5375
748,0.525
749,0.55625
750,0.553125
751,0.528125
752,0.565625
753,0.515625
754,0.540625
755,0.525
756,0.55625
757,0.578125
758,0.509375
759,0.5625
760,0.559375
761,0.528125
762,0.540625
763,0.525
764,0.565625
765,0.5625
766,0.509375
767,0.5625
768,0.53125
769,0.534375
770,0.515625
771,0.528125
772,0.540625
773,0.553125
774,0.534375
775,0.525
776,0.571875
777,0.571875
778,0.528125
779,0.51875
780,0.559375
781,0.509375
782,0.5125
783,0.521875
784,0.515625
785,0.521875
786,0.53125
787,0.521875
788,0.5625
789,0.559375
790,0.528125
791,0.55625
792,0.525
793,0.540625
794,0.55625
795,0.596875
796,0.53125
797,0.54375
798,0.546875
799,0.56875
800,0.540625
801,0.58125
802,0.56875
803,0.534375
804,0.53125
805,0.5375
806,0.565625
807,0.54375
808,0.565625
809,0.50625
810,0.509375
811,0.559375
812,0.55
813,0.528125
814,0.5875
815,0.540625
816,0.55625
817,0.54375
818,0.553125
819,0.51875
820,0.559375
821,0.56875
822,0.5375
823,0.5375
824,0.509375
825,0.55625
826,0.525
827,0.515625
828,0.51875
829,0.528125
830,0.509375
831,0.56875
832,0.55625
833,0.571875
834,0.534375
835,0.55625
836,0.5375
837,0.534375
838,0.5375
839,0.546875
840,0.5375
841,0.51875
842,0.521875
843,0.55625
844,0.521875
845,0.559375
846,0.515625
847,0.575
848,0.5375
849,0.54375
850,0.5375
851,0.51875
852,0.575
853,0.515625
854,0.578125
855,0.5375
856,0.559375
857,0.53125
858,0.559375
859,0.571875
860,0.565625
861,0.521875
862,0.5375
863,0.503125
864,0.53125
865,0.51875
866,0.546875
867,0.525
868,0.509375
869,0.571875
870,0.609375
871,0.51875
872,0.525
873,0.584375
874,0.55625
875,0.546875
876,0.578125
877,0.515625
878,0.528125
879,0.540625
880,0.5625
881,0.546875
882,0.578125
883,0.571875
884,0.528125
885,0.615625
886,0.55
887,0.55
888,0.5125
889,0.559375
890,0.5125
891,0.528125
892,0.540625
893,0.590625
894,0.578125
895,0.521875
896,0.55
897,0.521875
898,0.525
899,0.559375
900,0.528125
901,0.5375
902,0.5125
903,0.53125
904,0.534375
905,0.528125
906,0.515625
907,0.54375
908,0.54375
909,0.525
910,0.55
911,0.51875
912,0.534375
913,0.521875
914,0.54375
915,0.53125
916,0.54375
917,0.5875
918,0.546875
919,0.53125
920,0.5375
921,0.55
922,0.5375
923,0.540625
924,0.525
925,0.5375
926,0.578125
927,0.534375
928,0.521875
929,0.53125
930,0.5125
931,0.515625
932,0.534375
933,0.525
934,0.540625
935,0.55
936,0.553125
937,0.534375
938,0.490625
939,0.540625
940,0.553125
941,0.55
942,0.521875
943,0.521875
944,0.6
945,0.525
946,0.5125
947,0.5375
948,0.528125
949,0.53125
950,0.509375
951,0.553125
952,0.56875
953,0.5375
954,0.58125
955,0.54375
956,0.54375
957,0.5625
958,0.56875
959,0.5625
960,0.5375
961,0.515625
962,0.5375
963,0.54375
964,0.51875
965,0.553125
966,0.534375
967,0.5375
968,0.5625
969,0.578125
970,0.521875
971,0.53125
972,0.5375
973,0.559375
974,0.53125
975,0.584375
976,0.565625
977,0.565625
978,0.5375
979,0.525
980,0.515625
981,0.51875
982,0.54375
983,0.515625
984,0.559375
985,0.578125
986,0.615625
987,0.565625
988,0.525
989,0.546875
990,0.515625
991,0.565625
992,0.521875
993,0.5
994,0.540625
995,0.584375
996,0.534375
997,0.565625
998,0.621875
999,0.528125
