layer_index,item_index,image_word,condition,pass,probability_congruent
0,0,library,congruent,❌,0.33639104029367733
0,0,refrigerator,congruent,✅,0.5538699904123182
0,0,library,incongruent,❌,0.5615331715058217
0,0,refrigerator,incongruent,✅,0.3189237430326257
0,1,disappointment,congruent,❌,0.42050473481110645
0,1,delight,congruent,✅,0.5098253625444878
0,1,disappointment,incongruent,❌,0.5079572742298022
0,1,delight,incongruent,✅,0.41253136269612717
0,10,cash,congruent,❌,0.41588183462506606
0,10,groceries,congruent,✅,0.5963391303143519
0,10,cash,incongruent,❌,0.6037547290591415
0,10,groceries,incongruent,✅,0.43635863319489165
0,11,lonely,congruent,❌,0.4449992116235402
0,11,confident,congruent,✅,0.7025964117199635
0,11,lonely,incongruent,❌,0.6704072328629882
0,11,confident,incongruent,✅,0.432701853610857
0,12,joy,congruent,❌,0.49098859757002533
0,12,outrage,congruent,❌,0.460898084604013
0,12,joy,incongruent,✅,0.42880488589952
0,12,outrage,incongruent,✅,0.48735950349381846
0,13,traffic,congruent,✅,0.9264464564803425
0,13,snowstorm,congruent,✅,0.6048722830633494
0,13,traffic,incongruent,❌,0.6221638826603987
0,13,snowstorm,incongruent,❌,0.9001252501002555
0,14,laughter,congruent,❌,0.3716465429019964
0,14,frustration,congruent,❌,0.480663579651953
0,14,laughter,incongruent,✅,0.47300836271289537
0,14,frustration,incongruent,✅,0.37223862316285194
0,15,calculator,congruent,✅,0.5520211850473894
0,15,instrument,congruent,❌,0.370339704360811
0,15,calculator,incongruent,✅,0.3833443572660288
0,15,instrument,incongruent,✅,0.4410125491214134
0,16,orchestra,congruent,✅,0.7849479768460919
0,16,racers,congruent,✅,0.558061298527088
0,16,orchestra,incongruent,❌,0.5253236886799961
0,16,racers,incongruent,❌,0.7699940888106668
0,17,retirement,congruent,❌,0.4953742693612728
0,17,playdate,congruent,❌,0.29948594374653725
0,17,retirement,incongruent,✅,0.3073153996102334
0,17,playdate,incongruent,❌,0.5155417048241443
0,18,relieved,congruent,❌,0.4105178607032032
0,18,depressed,congruent,❌,0.40161282165248247
0,18,relieved,incongruent,✅,0.4276441419225568
0,18,depressed,incongruent,✅,0.41028816508417837
0,19,friends,congruent,✅,0.5739763844866684
0,19,weight,congruent,❌,0.28550266482120984
0,19,friends,incongruent,✅,0.28992756894277416
0,19,weight,incongruent,❌,0.5763762648366331
0,2,overcoat,congruent,✅,0.6331988732408176
0,2,sandals,congruent,✅,0.7677696422209025
0,2,overcoat,incongruent,❌,0.768050125721499
0,2,sandals,incongruent,❌,0.6103745365081136
0,20,lipstick,congruent,✅,0.5157293158886239
0,20,song,congruent,❌,0.31858344233488367
0,20,lipstick,incongruent,✅,0.25557319876644846
0,20,song,incongruent,✅,0.4844530320649109
0,21,fought,congruent,❌,0.29971001205030406
0,21,sang,congruent,✅,0.6663977895462334
0,21,fought,incongruent,❌,0.688512455662006
0,21,sang,incongruent,✅,0.32990119369919185
0,22,skeptical,congruent,✅,0.5236690672729224
0,22,reassured,congruent,✅,0.5338282140839551
0,22,skeptical,incongruent,❌,0.5222669975866898
0,22,reassured,incongruent,❌,0.511536689340592
