layer_index,item_index,image_word,condition,pass,probability_congruent
0,0,library,congruent,✅,0.5112555684430179
0,0,refrigerator,congruent,✅,0.5177174620992088
0,0,library,incongruent,❌,0.5167957185924297
0,0,refrigerator,incongruent,❌,0.5111002560411562
0,1,disappointment,congruent,✅,0.5472929664855277
0,1,delight,congruent,✅,0.5207481913423275
0,1,disappointment,incongruent,❌,0.5207868588450018
0,1,delight,incongruent,❌,0.5471806000219054
0,10,cash,congruent,✅,0.5037018329944549
0,10,groceries,congruent,❌,0.4710565469483187
0,10,cash,incongruent,✅,0.4693519699737089
0,10,groceries,incongruent,❌,0.5028984568988775
0,11,lonely,congruent,✅,0.5236538357568618
0,11,confident,congruent,✅,0.5143494941977765
0,11,lonely,incongruent,❌,0.514797008126815
0,11,confident,incongruent,❌,0.5239155438776205
0,12,joy,congruent,❌,0.47738201659112744
0,12,outrage,congruent,❌,0.4835126305673241
0,12,joy,incongruent,✅,0.48370952197780104
0,12,outrage,incongruent,✅,0.477348513152366
0,13,traffic,congruent,✅,0.5181086336983909
0,13,snowstorm,congruent,✅,0.5329655378991824
0,13,traffic,incongruent,❌,0.5327221520422555
0,13,snowstorm,incongruent,❌,0.5183963603872989
0,14,laughter,congruent,❌,0.4828774659788093
0,14,frustration,congruent,✅,0.5052770393509254
0,14,laughter,incongruent,❌,0.5066715559224124
0,14,frustration,incongruent,✅,0.48173372778112716
0,15,calculator,congruent,❌,0.4861813789233271
0,15,instrument,congruent,✅,0.521707743027219
0,15,calculator,incongruent,❌,0.5218190788513908
0,15,instrument,incongruent,✅,0.4861729113164872
0,16,orchestra,congruent,✅,0.5187472441067081
0,16,racers,congruent,✅,0.5116802283467466
0,16,orchestra,incongruent,❌,0.5109769167218672
0,16,racers,incongruent,❌,0.5180429964850974
0,17,retirement,congruent,✅,0.5002524478786803
0,17,playdate,congruent,✅,0.5197079187922137
0,17,retirement,incongruent,❌,0.5176370361524086
0,17,playdate,incongruent,❌,0.5033015034915815
0,18,relieved,congruent,✅,0.5344752864495751
0,18,depressed,congruent,✅,0.5310766174214496
0,18,relieved,incongruent,❌,0.5308194362664876
0,18,depressed,incongruent,❌,0.5336674963906864
0,19,friends,congruent,✅,0.5048747625627162
0,19,weight,congruent,✅,0.5070155325254252
0,19,friends,incongruent,❌,0.508516325448595
0,19,weight,incongruent,❌,0.5042903627757642
0,2,overcoat,congruent,✅,0.5076167056371671
0,2,sandals,congruent,✅,0.5371431410003422
0,2,overcoat,incongruent,❌,0.5364560409721133
0,2,sandals,incongruent,❌,0.5070801572659352
0,20,lipstick,congruent,✅,0.5112852418610321
0,20,song,congruent,❌,0.4964619669137447
0,20,lipstick,incongruent,✅,0.49701636735123544
0,20,song,incongruent,❌,0.5111017857894816
0,21,fought,congruent,✅,0.5391581502460743
0,21,sang,congruent,✅,0.5229636303277578
0,21,fought,incongruent,❌,0.520901590978155
0,21,sang,incongruent,❌,0.5411478522202346
0,22,skeptical,congruent,❌,0.49535903902893663
0,22,reassured,congruent,❌,0.4976010697601149
0,22,skeptical,incongruent,✅,0.49414221847070056
0,22,reassured,incongruent,✅,0.49825295206239834
0,23,graduation,congruent,❌,0.49806239733978536
0,23,operation,congruent,✅,0.5080870441592453
0,23,graduation,incongruent,❌,0.5078365703692772
0,23,operation,incongruent,✅,0.49945940044776116
0,24,bride,congruent,✅,0.5010735420106632
0,24,aftermath,congruent,✅,0.512078722556101
0,24,bride,incongruent,❌,0.512162423754343
0,24,aftermath,incongruent,❌,0.5011889216030112
0,25,teacher,congruent,❌,0.46764721764301215
0,25,daughter,congruent,❌,0.48619152341448335
0,25,teacher,incongruent,✅,0.4857487848281106
0,25,daughter,incongruent,✅,0.4679847101451761
