layer_index,item_index,image_word,condition,pass,probability_congruent
0,0,library,congruent,❌,0.31272356266151063
0,0,refrigerator,congruent,✅,0.6971859149811682
0,0,library,incongruent,❌,0.576569852331566
0,0,refrigerator,incongruent,✅,0.14909835365975502
0,1,disappointment,congruent,❌,0.18792480825665156
0,1,delight,congruent,❌,0.05825709551019562
0,1,disappointment,incongruent,✅,0.023651704457545
0,1,delight,incongruent,✅,0.18101026870267878
0,10,cash,congruent,❌,0.043117372543289505
0,10,groceries,congruent,✅,0.5995814866750463
0,10,cash,incongruent,✅,0.13784794170995435
0,10,groceries,incongruent,✅,0.09543300877949634
0,11,lonely,congruent,✅,0.5653089491862064
0,11,confident,congruent,✅,0.7369452937695421
0,11,lonely,incongruent,❌,0.5998802402934825
0,11,confident,incongruent,✅,0.2803652318772725
0,12,joy,congruent,✅,0.8179388064967068
0,12,outrage,congruent,❌,0.15749790233441466
0,12,joy,incongruent,✅,0.0665228992272143
0,12,outrage,incongruent,✅,0.23592646235081063
0,13,traffic,congruent,✅,0.990216220480199
0,13,snowstorm,congruent,✅,0.9818034210814021
0,13,traffic,incongruent,❌,0.9814079730819852
0,13,snowstorm,incongruent,❌,0.980631512604404
0,14,laughter,congruent,✅,0.6274005333693636
0,14,frustration,congruent,✅,0.7760635975756167
0,14,laughter,incongruent,❌,0.7017489900688245
0,14,frustration,incongruent,❌,0.5755962857173027
0,15,calculator,congruent,❌,0.20543225729036724
0,15,instrument,congruent,❌,0.3485144657926225
0,15,calculator,incongruent,✅,0.1817638293554799
0,15,instrument,incongruent,✅,0.09419830399460216
0,16,orchestra,congruent,✅,0.8403097362550865
0,16,racers,congruent,✅,0.6304705811131853
0,16,orchestra,incongruent,✅,0.41083181326124174
0,16,racers,incongruent,❌,0.778355197631632
0,17,retirement,congruent,❌,0.3989817526798561
0,17,playdate,congruent,❌,0.04191536556610297
0,17,retirement,incongruent,✅,0.061549813889416494
0,17,playdate,incongruent,✅,0.10743083645548776
0,18,relieved,congruent,❌,0.22744979606987417
0,18,depressed,congruent,❌,0.13345104046274114
0,18,relieved,incongruent,✅,0.23676511773712983
0,18,depressed,incongruent,❌,0.506846734432069
0,19,friends,congruent,✅,0.6979981816093004
0,19,weight,congruent,✅,0.6375774884686454
0,19,friends,incongruent,✅,0.36062222530337745
0,19,weight,incongruent,❌,0.649907991100713
0,2,overcoat,congruent,✅,0.7761368074103379
0,2,sandals,congruent,✅,0.6355960675812834
0,2,overcoat,incongruent,✅,0.3332882406188733
0,2,sandals,incongruent,❌,0.8609286924999493
0,20,lipstick,congruent,✅,0.9762409762728491
0,20,song,congruent,✅,0.7473439779887264
0,20,lipstick,incongruent,✅,0.0918501501340357
0,20,song,incongruent,❌,0.7840069643323531
0,21,fought,congruent,❌,0.004031075515013661
0,21,sang,congruent,✅,0.6220861533837599
0,21,fought,incongruent,✅,0.3588300977473955
0,21,sang,incongruent,✅,0.005811438132377301
0,22,skeptical,congruent,❌,0.10573833207364922
0,22,reassured,congruent,❌,0.4901289376846724
0,22,skeptical,incongruent,✅,0.40636959867336153
0,22,reassured,incongruent,✅,0.15738177282061266
0,23,graduation,congruent,❌,0.41350918948030185
0,23,operation,congruent,❌,0.31792194808820123
0,23,graduation,incongruent,✅,0.1035297396079624
0,23,operation,incongruent,✅,0.24226467136161123
0,24,bride,congruent,✅,0.6308162923406363
0,24,aftermath,congruent,✅,0.9158643406658141
0,24,bride,incongruent,✅,0.23003309425072171
0,24,aftermath,incongruent,✅,0.038561826886890326
0,25,teacher,congruent,✅,0.6422408585757885
0,25,daughter,congruent,✅,0.8849635697125989
0,25,teacher,incongruent,❌,0.7441516459425568
0,25,daughter,incongruent,❌,0.8121856998262958
0,26,roommate,congruent,❌,0.1402147572164766
0,26,grandma,congruent,❌,0.27145675921301027
0,26,roommate,incongruent,✅,0.2162146399666255
0,26,grandma,incongruent,✅,0.07006978888637454
0,27,brother,congruent,❌,0.3774736311513946
0,27,mother,congruent,✅,0.5715100079670635
0,27,brother,incongruent,✅,0.3223211103926599
0,27,mother,incongruent,✅,0.3772179399677278
0,28,preschool,congruent,✅,0.7140989492575268
0,28,prison,congruent,✅,0.5845158366044827
0,28,preschool,incongruent,✅,0.2234851873772289
0,28,prison,incongruent,✅,0.23079032165841828
0,29,hopeful,congruent,❌,0.4765977041703136
0,29,hopeless,congruent,✅,0.6510352947733417
0,29,hopeful,incongruent,✅,0.3923667788175852
0,29,hopeless,incongruent,✅,0.45838929316956695
0,3,marathon,congruent,✅,0.7278915259093908
0,3,exam,congruent,✅,0.6987601296994049
0,3,marathon,incongruent,✅,0.2225558546893038
0,3,exam,incongruent,✅,0.15788467030448736
0,30,appalled,congruent,❌,0.015141778782523268
0,30,overjoyed,congruent,❌,0.3015451495104879
0,30,appalled,incongruent,✅,0.3189748587274338
0,30,overjoyed,incongruent,✅,0.01644345513248471
0,31,reprimand,congruent,❌,0.4439356514886815
0,31,encouragement,congruent,✅,0.833134170749687
0,31,reprimand,incongruent,❌,0.7821783583284042
0,31,encouragement,incongruent,✅,0.3903763406673286
0,32,angrily,congruent,❌,0.37539895711743
0,32,cordially,congruent,❌,0.20595497298633778
0,32,angrily,incongruent,✅,0.21484669354582056
0,32,cordially,incongruent,✅,0.24344200928581486
0,33,accusatory,congruent,✅,0.5206670590785998
0,33,flirtatious,congruent,❌,0.17700925772877033
0,33,accusatory,incongruent,✅,0.19647940230864888
0,33,flirtatious,incongruent,✅,0.4251468989668867
0,34,disapprovingly,congruent,❌,0.3545853249101345
0,34,lovingly,congruent,✅,0.6797417068781023
0,34,disapprovingly,incongruent,❌,0.5865813659679391
0,34,lovingly,incongruent,✅,0.3615379819358674
0,35,playful,congruent,✅,0.957974887574984
0,35,distant,congruent,❌,0.43556576503461636
0,35,playful,incongruent,✅,0.35313589127414324
