item_index,image_word,condition,rating,max_probability,top_one_token,p1,p2,p3,p4,p5,total_probability_mass
0,library,congruent,4.40625,0.4765625,4,0.0003376007080078125,0.002838134765625,0.044189453125,0.4765625,0.4765625,1.0
0,refrigerator,congruent,4.71875,0.7265625,5,6.151199340820312e-05,0.00021457672119140625,0.007110595703125,0.267578125,0.7265625,1.0
0,library,incongruent,1.28125,0.75390625,1,0.75390625,0.2158203125,0.0228271484375,0.00506591796875,0.0021209716796875,1.0
0,refrigerator,incongruent,1.265625,0.76171875,1,0.76171875,0.2177734375,0.015869140625,0.00311279296875,0.0011444091796875,1.0
1,delight,congruent,4.96875,0.96875,5,1.621246337890625e-05,3.0279159545898438e-05,0.0004730224609375,0.029296875,0.96875,1.0
1,disappointment,congruent,4.15625,0.498046875,4,0.00179290771484375,0.0169677734375,0.142578125,0.498046875,0.341796875,1.0
1,delight,incongruent,1.4921875,0.62109375,1,0.62109375,0.294921875,0.057861328125,0.0166015625,0.00885009765625,1.0
1,disappointment,incongruent,1.28125,0.75390625,1,0.75390625,0.216796875,0.0228271484375,0.00396728515625,0.00128936767578125,1.0
2,overcoat,congruent,4.71875,0.72265625,5,8.916854858398438e-05,0.0004520416259765625,0.01165771484375,0.265625,0.72265625,1.0
2,sandals,congruent,4.21875,0.515625,4,0.001129150390625,0.01214599609375,0.115234375,0.515625,0.35546875,1.0
2,overcoat,incongruent,1.109375,0.90234375,1,0.90234375,0.0947265625,0.0032501220703125,0.000640869140625,0.0003871917724609375,1.0
2,sandals,incongruent,1.1171875,0.88671875,1,0.88671875,0.10595703125,0.004119873046875,0.0008087158203125,0.00055694580078125,1.0
3,exam,congruent,4.84375,0.84765625,5,3.0040740966796875e-05,8.153915405273438e-05,0.0034637451171875,0.1474609375,0.84765625,1.0
3,marathon,congruent,4.78125,0.79296875,5,3.170967102050781e-05,0.00011110305786132812,0.004730224609375,0.201171875,0.79296875,1.0
3,exam,incongruent,1.5078125,0.55859375,1,0.55859375,0.384765625,0.0458984375,0.00799560546875,0.00201416015625,1.0
3,marathon,incongruent,1.6875,0.443359375,1,0.443359375,0.443359375,0.09912109375,0.01043701171875,0.0038299560546875,1.0
4,menu,congruent,3.671875,0.4453125,4,0.00921630859375,0.0771484375,0.3046875,0.4453125,0.1630859375,1.0
