item_index,image_word,condition,rating,max_probability,top_one_token,p1,p2,p3,p4,p5,total_probability_mass
0,library,congruent,5.0,1.0,5,1.1444091796875e-05,1.6540288925170898e-06,2.2649765014648438e-06,0.00116729736328125,1.0,1.0
0,refrigerator,congruent,5.0,1.0,5,3.9637088775634766e-06,5.029141902923584e-07,7.338821887969971e-07,0.00014019012451171875,1.0,1.0
0,library,incongruent,1.0,1.0,1,1.0,6.628036499023438e-05,2.868473529815674e-07,1.618172973394394e-08,3.655441105365753e-08,1.0
0,refrigerator,incongruent,1.0,1.0,1,1.0,0.00012302398681640625,1.0570511221885681e-07,6.984919309616089e-09,5.3085386753082275e-08,1.0
1,delight,congruent,5.0,1.0,5,6.48200511932373e-07,1.7229467630386353e-08,3.026798367500305e-08,1.2889504432678223e-06,1.0,1.0
1,disappointment,congruent,4.90625,0.9140625,5,9.965896606445312e-05,2.849102020263672e-05,9.965896606445312e-05,0.0849609375,0.9140625,1.0
1,delight,incongruent,1.0,1.0,1,1.0,4.267692565917969e-05,7.729977369308472e-08,1.146690919995308e-08,3.655441105365753e-08,1.0
1,disappointment,incongruent,1.0234375,0.98046875,1,0.98046875,0.0203857421875,5.662441253662109e-06,5.960464477539062e-07,1.1101365089416504e-06,1.0
2,overcoat,congruent,5.0,1.0,5,4.500150680541992e-06,1.2759119272232056e-07,1.6391277313232422e-07,1.7762184143066406e-05,1.0,1.0
2,sandals,congruent,4.9375,0.953125,5,0.0004100799560546875,4.315376281738281e-05,8.058547973632812e-05,0.04736328125,0.953125,1.0
2,overcoat,incongruent,1.0,1.0,1,1.0,1.6540288925170898e-06,1.1874362826347351e-08,5.966285243630409e-09,1.0570511221885681e-07,1.0
2,sandals,incongruent,1.0,1.0,1,1.0,7.82310962677002e-07,2.0838342607021332e-08,3.841705620288849e-09,3.026798367500305e-08,1.0
3,exam,congruent,5.0,1.0,5,7.867813110351562e-06,3.9301812648773193e-07,6.48200511932373e-07,0.00012302398681640625,1.0,1.0
3,marathon,congruent,5.0,1.0,5,3.9637088775634766e-06,3.0547380447387695e-07,3.9301812648773193e-07,0.0001583099365234375,1.0,1.0
3,exam,incongruent,1.0234375,0.97265625,1,0.97265625,0.0260009765625,1.728534698486328e-05,1.9278377294540405e-07,9.685754776000977e-08,1.0
3,marathon,incongruent,1.015625,0.98828125,1,0.98828125,0.012451171875,3.075599670410156e-05,1.1827796697616577e-07,1.1827796697616577e-07,1.0
4,menu,congruent,3.953125,0.86328125,4,0.00188446044921875,0.0024261474609375,0.0908203125,0.86328125,0.04296875,1.0
4,prescription,congruent,5.0,1.0,5,1.3709068298339844e-06,1.2014061212539673e-07,1.2014061212539673e-07,2.1457672119140625e-05,1.0,1.0
4,menu,incongruent,1.0,1.0,1,1.0,0.0006256103515625,1.8700957298278809e-06,3.655441105365753e-08,6.007030606269836e-08,1.0
4,prescription,incongruent,1.0859375,0.9140625,1,0.9140625,0.0849609375,1.3470649719238281e-05,1.0291114449501038e-07,1.8067657947540283e-07,1.0
5,distress,congruent,5.0,1.0,5,2.115964889526367e-06,2.1420419216156006e-08,3.771856427192688e-08,6.891787052154541e-07,1.0,1.0
5,tranquility,congruent,5.0,1.0,5,6.891787052154541e-07,1.1117663234472275e-08,3.655441105365753e-08,1.2069940567016602e-06,1.0,1.0
5,distress,incongruent,1.0,1.0,1,1.0,3.026798367500305e-08,1.5570549294352531e-09,4.18367562815547e-10,4.6566128730773926e-09,1.0
5,tranquility,incongruent,1.9453125,0.94140625,2,0.06005859375,0.94140625,2.4139881134033203e-06,1.0654330253601074e-06,1.2069940567016602e-06,1.0
6,patients,congruent,4.96875,0.99609375,5,7.486343383789062e-05,5.3942203521728516e-06,6.943941116333008e-06,0.0028076171875,0.99609375,1.0
6,students,congruent,1.8203125,0.54296875,2,0.330078125,0.54296875,0.107421875,0.00323486328125,0.0145263671875,1.0
6,patients,incongruent,1.0390625,0.96875,1,0.96875,0.033203125,4.982948303222656e-05,1.6987323760986328e-06,1.8104910850524902e-06,1.0
6,students,incongruent,1.0,1.0,1,1.0,0.00014019012451171875,1.0058283805847168e-06,4.1443854570388794e-08,8.242204785346985e-08,1.0
7,consensus,congruent,5.0,1.0,5,3.293156623840332e-06,9.918585419654846e-08,3.9301812648773193e-07,2.9325485229492188e-05,1.0,1.0
7,deadlock,congruent,5.0,1.0,5,1.150369644165039e-05,5.364418029785156e-07,6.48200511932373e-07,3.314018249511719e-05,1.0,1.0
7,consensus,incongruent,1.0,1.0,1,1.0,0.000335693359375,1.2889504432678223e-06,2.868473529815674e-07,1.2889504432678223e-06,1.0
7,deadlock,incongruent,1.0,1.0,1,1.0,1.7583370208740234e-06,3.4226104617118835e-08,8.149072527885437e-09,2.759043127298355e-08,1.0
8,cancer,congruent,4.65625,0.78125,5,0.006744384765625,0.0341796875,0.0439453125,0.1357421875,0.78125,1.0
8,engagement,congruent,4.96875,0.99609375,5,0.0001392364501953125,4.76837158203125e-06,2.7418136596679688e-05,0.003173828125,0.99609375,1.0
8,cancer,incongruent,1.6171875,0.62109375,2,0.376953125,0.62109375,4.9591064453125e-05,6.318092346191406e-06,8.106231689453125e-06,1.0
8,engagement,incongruent,2.421875,0.466796875,3,0.10400390625,0.41015625,0.466796875,0.003143310546875,0.0159912109375,1.0
9,classroom,congruent,5.0,1.0,5,9.5367431640625e-06,4.731118679046631e-07,9.424984455108643e-07,5.4836273193359375e-05,1.0,1.0
9,terminal,congruent,5.0,1.0,5,8.940696716308594e-06,4.4517219066619873e-07,8.307397365570068e-07,4.5299530029296875e-05,1.0,1.0
9,classroom,incongruent,3.359375,0.42578125,3,0.0036773681640625,0.1220703125,0.42578125,0.42578125,0.0240478515625,1.0
9,terminal,incongruent,1.9765625,0.98046875,2,0.0179443359375,0.98046875,2.384185791015625e-05,4.708766937255859e-06,9.238719940185547e-07,1.0
10,cash,congruent,5.0,1.0,5,7.867813110351562e-06,5.0961971282958984e-06,1.8700957298278809e-06,0.0001087188720703125,1.0,1.0
10,groceries,congruent,4.21875,0.75,4,0.00128173828125,0.0023956298828125,0.00164031982421875,0.75,0.244140625,1.0
10,cash,incongruent,1.65625,0.65234375,2,0.34765625,0.65234375,2.0265579223632812e-05,4.5299530029296875e-06,1.0907649993896484e-05,1.0
10,groceries,incongruent,1.2734375,0.73046875,1,0.73046875,0.26953125,0.00096893310546875,8.940696716308594e-06,8.940696716308594e-06,1.0
11,confident,congruent,5.0,1.0,5,7.82310962677002e-07,5.3085386753082275e-08,1.2759119272232056e-07,2.4318695068359375e-05,1.0,1.0
11,lonely,congruent,5.0,1.0,5,6.139278411865234e-06,1.5366822481155396e-07,8.828938007354736e-07,0.00102996826171875,1.0,1.0
11,confident,incongruent,2.828125,0.8203125,3,0.01171875,0.1611328125,0.8203125,0.0037994384765625,0.00335693359375,1.0
11,lonely,incongruent,2.0,0.9921875,2,0.0031585693359375,0.9921875,0.0031585693359375,0.00010824203491210938,1.4662742614746094e-05,1.0
12,joy,congruent,5.0,1.0,5,2.115964889526367e-06,1.4319084584712982e-08,4.98257577419281e-08,1.0654330253601074e-06,1.0,1.0
12,outrage,congruent,4.96875,0.9609375,5,0.0009918212890625,0.00025177001953125,0.0003223419189453125,0.037353515625,0.9609375,1.0
12,joy,incongruent,1.046875,0.953125,1,0.953125,0.04736328125,4.291534423828125e-06,6.556510925292969e-07,1.30385160446167e-06,1.0
12,outrage,incongruent,4.9375,0.96484375,5,0.000881195068359375,0.000286102294921875,0.000286102294921875,0.032958984375,0.96484375,1.0
13,snowstorm,congruent,5.0,1.0,5,1.0132789611816406e-05,3.688037395477295e-07,3.0547380447387695e-07,1.895427703857422e-05,1.0,1.0
13,traffic,congruent,5.0,1.0,5,6.973743438720703e-06,1.3597309589385986e-07,1.2759119272232056e-07,4.500150680541992e-06,1.0,1.0
13,snowstorm,incongruent,4.75,0.75390625,5,0.0004730224609375,0.000324249267578125,0.0003681182861328125,0.2451171875,0.75390625,1.0
13,traffic,incongruent,1.1796875,0.81640625,1,0.81640625,0.1826171875,2.2530555725097656e-05,8.285045623779297e-06,4.172325134277344e-06,1.0
14,frustration,congruent,5.0,1.0,5,2.905726432800293e-06,6.426125764846802e-08,1.126900315284729e-07,5.0961971282958984e-06,1.0,1.0
14,laughter,congruent,5.0,1.0,5,1.8775463104248047e-06,1.525040715932846e-08,3.771856427192688e-08,7.338821887969971e-07,1.0,1.0
14,frustration,incongruent,1.984375,0.98046875,2,0.0203857421875,0.98046875,2.086162567138672e-06,1.043081283569336e-06,3.6135315895080566e-07,1.0
14,laughter,incongruent,1.0,1.0,1,1.0,0.0013275146484375,9.424984455108643e-07,8.754432201385498e-08,9.424984455108643e-07,1.0
15,calculator,congruent,5.0,1.0,5,2.586841583251953e-05,2.115964889526367e-06,3.2782554626464844e-06,0.00116729736328125,1.0,1.0
15,instrument,congruent,4.96875,0.9765625,5,0.00032806396484375,7.295608520507812e-05,0.00012063980102539062,0.02294921875,0.9765625,1.0
15,calculator,incongruent,1.0234375,0.9765625,1,0.9765625,0.02294921875,9.393692016601562e-05,5.252659320831299e-07,1.341104507446289e-06,1.0
15,instrument,incongruent,3.5,0.275390625,4,0.0419921875,0.2421875,0.1669921875,0.275390625,0.275390625,1.0
16,orchestra,congruent,5.0,1.0,5,3.5017728805541992e-06,1.7415732145309448e-07,2.7008354663848877e-07,1.895427703857422e-05,1.0,1.0
16,racers,congruent,5.0,1.0,5,6.5267086029052734e-06,2.7008354663848877e-07,3.46451997756958e-07,1.895427703857422e-05,1.0,1.0
16,orchestra,incongruent,4.96875,0.94140625,5,0.0003147125244140625,2.9325485229492188e-05,9.012222290039062e-05,0.06005859375,0.94140625,1.0
16,racers,incongruent,1.75,0.75390625,2,0.2451171875,0.75390625,2.637505531311035e-06,4.880130290985107e-07,1.169741153717041e-06,1.0
17,playdate,congruent,4.96875,0.99609375,5,1.8835067749023438e-05,4.731118679046631e-07,2.250075340270996e-06,0.002471923828125,0.99609375,1.0
17,retirement,congruent,4.375,0.62109375,4,0.000152587890625,4.649162292480469e-05,0.00286865234375,0.62109375,0.376953125,1.0
17,playdate,incongruent,1.0,1.0,1,1.0,0.0001583099365234375,6.845220923423767e-08,2.2118911147117615e-08,6.007030606269836e-08,1.0
17,retirement,incongruent,2.828125,0.62890625,3,0.01019287109375,0.263671875,0.62890625,0.08544921875,0.01153564453125,1.0
18,depressed,congruent,4.59375,0.59375,5,4.4345855712890625e-05,2.0712614059448242e-06,9.298324584960938e-06,0.408203125,0.59375,1.0
18,relieved,congruent,5.0,1.0,5,1.8775463104248047e-06,1.4435499906539917e-07,1.6391277313232422e-07,2.014636993408203e-05,1.0,1.0
18,depressed,incongruent,4.96875,0.9765625,5,5.030632019042969e-05,4.112720489501953e-06,1.633167266845703e-05,0.02294921875,0.9765625,1.0
18,relieved,incongruent,1.0,1.0,1,1.0,0.000335693359375,1.7415732145309448e-07,2.8405338525772095e-08,4.98257577419281e-08,1.0
19,friends,congruent,3.359375,0.62890625,3,0.00138092041015625,0.0244140625,0.62890625,0.298828125,0.045654296875,1.0
19,weight,congruent,5.0,0.9921875,5,1.3768672943115234e-05,8.791685104370117e-07,3.069639205932617e-06,0.007568359375,0.9921875,1.0
19,friends,incongruent,2.015625,0.9609375,2,0.0155029296875,0.9609375,0.0225830078125,0.000774383544921875,0.0003223419189453125,1.0
19,weight,incongruent,1.0078125,0.9921875,1,0.9921875,0.006683349609375,3.981590270996094e-05,5.662441253662109e-07,4.991888999938965e-07,1.0
20,lipstick,congruent,2.375,0.625,2,0.011474609375,0.625,0.3359375,0.0242919921875,0.002899169921875,1.0
20,song,congruent,5.0,1.0,5,5.424022674560547e-06,2.7008354663848877e-07,3.46451997756958e-07,8.487701416015625e-05,1.0,1.0
20,lipstick,incongruent,1.0,0.99609375,1,0.99609375,0.0035858154296875,9.584426879882812e-05,5.364418029785156e-07,3.241002559661865e-07,1.0
20,song,incongruent,1.0,1.0,1,1.0,0.0001583099365234375,1.6689300537109375e-05,1.5366822481155396e-07,2.384185791015625e-07,1.0
21,fought,congruent,5.0,1.0,5,9.5367431640625e-06,1.7583370208740234e-06,1.7583370208740234e-06,6.628036499023438e-05,1.0,1.0
21,sang,congruent,1.953125,0.94140625,2,0.05322265625,0.94140625,0.0034027099609375,0.000759124755859375,0.000858306884765625,1.0
21,fought,incongruent,1.9453125,0.921875,2,0.06689453125,0.921875,0.007049560546875,0.0013885498046875,0.000843048095703125,1.0
21,sang,incongruent,1.015625,0.98046875,1,0.98046875,0.0179443359375,9.441375732421875e-05,7.748603820800781e-06,3.4809112548828125e-05,1.0
22,reassured,congruent,5.0,1.0,5,1.996755599975586e-06,7.729977369308472e-08,1.6391277313232422e-07,1.895427703857422e-05,1.0,1.0
22,skeptical,congruent,5.0,0.98828125,5,8.821487426757812e-06,2.8312206268310547e-07,1.5348196029663086e-06,0.012451171875,0.98828125,1.0
22,reassured,incongruent,1.65625,0.65234375,2,0.349609375,0.65234375,1.1563301086425781e-05,3.3229589462280273e-06,5.125999450683594e-06,1.0
22,skeptical,incongruent,1.9921875,0.9921875,2,0.00860595703125,0.9921875,5.036592483520508e-06,1.4454126358032227e-06,3.8929283618927e-07,1.0
23,graduation,congruent,5.0,1.0,5,3.9637088775634766e-06,2.1047890186309814e-07,2.5331974029541016e-07,1.5735626220703125e-05,1.0,1.0
23,operation,congruent,4.9375,0.953125,5,0.00019359588623046875,2.0384788513183594e-05,2.968311309814453e-05,0.04736328125,0.953125,1.0
23,graduation,incongruent,1.8515625,0.8515625,2,0.1484375,0.8515625,9.775161743164062e-06,3.382563591003418e-06,3.591179847717285e-06,1.0
23,operation,incongruent,1.0,1.0,1,1.0,8.940696716308594e-06,8.242204785346985e-08,7.188646122813225e-09,3.655441105365753e-08,1.0
24,aftermath,congruent,5.0,1.0,5,1.0132789611816406e-05,1.4435499906539917e-07,3.9301812648773193e-07,3.528594970703125e-05,1.0,1.0
24,bride,congruent,4.6875,0.703125,5,0.001739501953125,0.0009307861328125,0.0036773681640625,0.29296875,0.703125,1.0
24,aftermath,incongruent,1.0,1.0,1,1.0,5.781650543212891e-06,5.699694156646729e-07,3.4226104617118835e-08,1.0570511221885681e-07,1.0
24,bride,incongruent,2.046875,0.828125,2,0.06787109375,0.828125,0.09912109375,0.0020599365234375,0.00299072265625,1.0
25,daughter,congruent,5.0,1.0,5,3.9637088775634766e-06,1.9744038581848145e-07,2.868473529815674e-07,8.404254913330078e-06,1.0,1.0
25,teacher,congruent,5.0,1.0,5,3.9637088775634766e-06,2.7008354663848877e-07,3.46451997756958e-07,6.628036499023438e-05,1.0,1.0
25,daughter,incongruent,2.0,0.99609375,2,0.0035858154296875,0.99609375,0.00080108642578125,0.00017833709716796875,1.0073184967041016e-05,1.0
25,teacher,incongruent,4.96875,0.99609375,5,5.817413330078125e-05,7.867813110351562e-06,7.867813110351562e-06,0.00193023681640625,0.99609375,1.0
26,grandma,congruent,5.0,1.0,5,1.996755599975586e-06,1.126900315284729e-07,8.242204785346985e-08,2.2649765014648438e-06,1.0,1.0
26,roommate,congruent,5.0,1.0,5,2.276897430419922e-05,2.2649765014648438e-06,1.4603137969970703e-06,0.00020313262939453125,1.0,1.0
