item_index,image_word,condition,rating,max_probability,top_one_token,p1,p2,p3,p4,p5,total_probability_mass
0,library,congruent,4.34375,0.53125,4,0.00102996826171875,0.0031585693359375,0.049560546875,0.53125,0.4140625,1.0
0,refrigerator,congruent,4.375,0.5,4,0.00140380859375,0.00555419921875,0.052734375,0.5,0.44140625,1.0
0,library,incongruent,1.3125,0.71484375,1,0.71484375,0.263671875,0.01904296875,0.0029144287109375,0.000946044921875,1.0
0,refrigerator,incongruent,1.3203125,0.7109375,1,0.7109375,0.26171875,0.0189208984375,0.004791259765625,0.0019989013671875,1.0
1,delight,congruent,4.875,0.8671875,5,4.458427429199219e-05,5.054473876953125e-05,0.00189208984375,0.1328125,0.8671875,1.0
1,disappointment,congruent,4.15625,0.60546875,4,0.0004863739013671875,0.00592041015625,0.10498046875,0.60546875,0.28515625,1.0
1,delight,incongruent,1.3671875,0.6796875,1,0.6796875,0.283203125,0.0263671875,0.006683349609375,0.002777099609375,1.0
1,disappointment,incongruent,1.5859375,0.49609375,1,0.49609375,0.4375,0.05224609375,0.01165771484375,0.0029449462890625,1.0
2,overcoat,congruent,4.84375,0.86328125,5,8.296966552734375e-05,9.393692016601562e-05,0.00311279296875,0.1328125,0.86328125,1.0
2,sandals,congruent,4.1875,0.5078125,4,0.003021240234375,0.011962890625,0.1279296875,0.5078125,0.349609375,1.0
2,overcoat,incongruent,1.0390625,0.96484375,1,0.96484375,0.032958984375,0.0006866455078125,0.0001964569091796875,0.0003662109375,1.0
2,sandals,incongruent,1.25,0.765625,1,0.765625,0.2197265625,0.0096435546875,0.00244140625,0.001678466796875,1.0
3,exam,congruent,4.625,0.6171875,5,4.6253204345703125e-05,0.00016117095947265625,0.007781982421875,0.375,0.6171875,1.0
3,marathon,congruent,3.96875,0.546875,4,0.00286865234375,0.021240234375,0.201171875,0.546875,0.2275390625,1.0
3,exam,incongruent,1.8359375,0.46484375,2,0.36328125,0.46484375,0.1513671875,0.015869140625,0.005157470703125,1.0
3,marathon,incongruent,2.28125,0.392578125,2,0.185546875,0.392578125,0.392578125,0.0250244140625,0.00634765625,1.0
4,menu,congruent,3.765625,0.5078125,4,0.0223388671875,0.06884765625,0.2119140625,0.5078125,0.1875,1.0
4,prescription,congruent,4.5625,0.58203125,5,0.0002498626708984375,0.000598907470703125,0.0198974609375,0.3984375,0.58203125,1.0
4,menu,incongruent,1.8125,0.5859375,2,0.314453125,0.5859375,0.07958984375,0.015625,0.004486083984375,1.0
4,prescription,incongruent,2.109375,0.5078125,2,0.2392578125,0.5078125,0.1865234375,0.05322265625,0.0152587890625,1.0
5,distress,congruent,4.875,0.87890625,5,2.7418136596679688e-05,2.7418136596679688e-05,0.00131988525390625,0.119140625,0.87890625,1.0
5,tranquility,congruent,4.84375,0.8515625,5,9.775161743164062e-06,9.775161743164062e-06,0.001129150390625,0.1474609375,0.8515625,1.0
5,distress,incongruent,1.0625,0.9375,1,0.9375,0.06005859375,0.00058746337890625,5.4836273193359375e-05,4.839897155761719e-05,1.0
5,tranquility,incongruent,2.5,0.384765625,2,0.181640625,0.384765625,0.2333984375,0.16015625,0.04052734375,1.0
6,patients,congruent,4.21875,0.5234375,4,0.006561279296875,0.02294921875,0.0908203125,0.5234375,0.359375,0.99609375
6,students,congruent,3.328125,0.498046875,3,0.028076171875,0.08642578125,0.498046875,0.30078125,0.08642578125,1.0
6,patients,incongruent,2.03125,0.453125,2,0.310546875,0.453125,0.146484375,0.0693359375,0.0198974609375,1.0
6,students,incongruent,1.6875,0.5,1,0.5,0.34375,0.126953125,0.02197265625,0.006317138671875,1.0
7,consensus,congruent,4.65625,0.6484375,5,2.5987625122070312e-05,4.863739013671875e-05,0.0034027099609375,0.34765625,0.6484375,1.0
7,deadlock,congruent,4.59375,0.5859375,5,3.886222839355469e-05,0.0002231597900390625,0.00946044921875,0.404296875,0.5859375,1.0
7,consensus,incongruent,2.15625,0.6171875,2,0.1552734375,0.6171875,0.1552734375,0.06494140625,0.0087890625,1.0
7,deadlock,incongruent,1.84375,0.61328125,2,0.2890625,0.61328125,0.064453125,0.0269775390625,0.006011962890625,1.0
8,cancer,congruent,4.46875,0.484375,4,0.00023651123046875,0.000934600830078125,0.0308837890625,0.484375,0.484375,1.0
8,engagement,congruent,4.53125,0.55078125,5,7.724761962890625e-05,0.0003910064697265625,0.0189208984375,0.4296875,0.55078125,1.0
8,cancer,incongruent,2.5,0.283203125,2,0.25,0.283203125,0.220703125,0.1953125,0.04931640625,1.0
8,engagement,incongruent,3.515625,0.396484375,3,0.015380859375,0.078125,0.396484375,0.396484375,0.11376953125,1.0
9,classroom,congruent,4.75,0.75390625,5,1.621246337890625e-05,1.424551010131836e-05,0.00099945068359375,0.2451171875,0.75390625,1.0
9,terminal,congruent,4.625,0.64453125,5,0.00010251998901367188,0.0002460479736328125,0.007171630859375,0.345703125,0.64453125,0.99609375
9,classroom,incongruent,4.28125,0.65234375,4,0.000408172607421875,0.0020751953125,0.036865234375,0.65234375,0.30859375,1.0
9,terminal,incongruent,3.671875,0.466796875,4,0.0299072265625,0.0810546875,0.25,0.466796875,0.171875,1.0
10,cash,congruent,4.4375,0.5,5,0.00109100341796875,0.00555419921875,0.052734375,0.44140625,0.5,1.0
10,groceries,congruent,4.34375,0.52734375,4,0.000701904296875,0.003143310546875,0.0556640625,0.52734375,0.412109375,1.0
10,cash,incongruent,2.65625,0.396484375,2,0.060546875,0.396484375,0.396484375,0.12890625,0.0196533203125,1.0
10,groceries,incongruent,2.59375,0.396484375,2,0.078125,0.396484375,0.396484375,0.11376953125,0.015380859375,1.0
