layer_index,item_index,image_word,condition,pass,probability_congruent
0,0,library,congruent,❌,0.37672285923273596
0,0,refrigerator,congruent,❌,0.4845880710490308
0,0,library,incongruent,✅,0.3761751340768763
0,0,refrigerator,incongruent,✅,0.33727101168823764
0,1,disappointment,congruent,✅,0.5921542624113387
0,1,delight,congruent,❌,0.2751945746069285
0,1,disappointment,incongruent,✅,0.17008188390646492
0,1,delight,incongruent,❌,0.6543844074927744
0,10,cash,congruent,✅,0.5425238423578649
0,10,groceries,congruent,❌,0.4198365276974089
0,10,cash,incongruent,✅,0.48071789412946586
0,10,groceries,incongruent,✅,0.37510859265558916
0,11,lonely,congruent,✅,0.5982085202638965
0,11,confident,congruent,✅,0.7893226776026789
0,11,lonely,incongruent,❌,0.778567967412119
0,11,confident,incongruent,✅,0.4683694311766206
0,12,joy,congruent,❌,0.43566489545150316
0,12,outrage,congruent,✅,0.5598367864106876
0,12,joy,incongruent,✅,0.3980070436448108
0,12,outrage,incongruent,✅,0.2990727541545687
0,13,traffic,congruent,✅,0.7856854559855794
0,13,snowstorm,congruent,✅,0.8486147164624971
0,13,traffic,incongruent,❌,0.8302860346711318
0,13,snowstorm,incongruent,❌,0.7927940956904818
0,14,laughter,congruent,✅,0.574022027583486
0,14,frustration,congruent,✅,0.7269358391873743
0,14,laughter,incongruent,❌,0.7239479141067569
0,14,frustration,incongruent,❌,0.5443273879915962
0,15,calculator,congruent,✅,0.5934141333760781
0,15,instrument,congruent,✅,0.5379090718003057
0,15,calculator,incongruent,✅,0.3438606523874256
0,15,instrument,incongruent,✅,0.42300416986920253
0,16,orchestra,congruent,✅,0.569965778693677
0,16,racers,congruent,✅,0.6829204234354281
0,16,orchestra,incongruent,❌,0.6348591466000978
0,16,racers,incongruent,❌,0.5468830459554734
0,17,retirement,congruent,✅,0.7037331969842663
0,17,playdate,congruent,❌,0.25620124078410916
0,17,retirement,incongruent,✅,0.2601507012900858
0,17,playdate,incongruent,❌,0.5644028063237535
0,18,relieved,congruent,❌,0.34403887104811476
0,18,depressed,congruent,❌,0.20723336221720076
0,18,relieved,incongruent,✅,0.21375222277316586
0,18,depressed,incongruent,✅,0.39812512648126924
0,19,friends,congruent,✅,0.6730861266966905
0,19,weight,congruent,❌,0.373837313301833
0,19,friends,incongruent,✅,0.32750131132215576
0,19,weight,incongruent,❌,0.601891714033964
0,2,overcoat,congruent,❌,0.33168450777071123
0,2,sandals,congruent,❌,0.29865409457047826
0,2,overcoat,incongruent,✅,0.26294832070857455
0,2,sandals,incongruent,✅,0.33609370549419726
0,20,lipstick,congruent,✅,0.955712880187511
0,20,song,congruent,✅,0.7744765363528433
0,20,lipstick,incongruent,❌,0.6320427518032826
0,20,song,incongruent,❌,0.9288234557355306
0,21,fought,congruent,❌,0.07688499278155769
0,21,sang,congruent,❌,0.4462568770242948
0,21,fought,incongruent,✅,0.42611919733634646
0,21,sang,incongruent,✅,0.06046013177974992
0,22,skeptical,congruent,❌,0.3794012185698545
0,22,reassured,congruent,✅,0.6497633863903206
0,22,skeptical,incongruent,❌,0.6161318021059267
0,22,reassured,incongruent,✅,0.38632737210376705
0,23,graduation,congruent,✅,0.5879257069938502
0,23,operation,congruent,❌,0.20710679430988163
0,23,graduation,incongruent,✅,0.1399894416896576
0,23,operation,incongruent,❌,0.6088889855278861
0,24,bride,congruent,✅,0.7274311795280227
0,24,aftermath,congruent,✅,0.5088979148616442
0,24,bride,incongruent,✅,0.3868805446624569
0,24,aftermath,incongruent,❌,0.6514788405218783
0,25,teacher,congruent,❌,0.4897348029603656
0,25,daughter,congruent,✅,0.7919629242028858
0,25,teacher,incongruent,❌,0.7567166457524346
0,25,daughter,incongruent,❌,0.5177756449494876
0,26,roommate,congruent,✅,0.7431267117939562
0,26,grandma,congruent,❌,0.24165246021923814
0,26,roommate,incongruent,✅,0.14629717056462047
0,26,grandma,incongruent,❌,0.7299952858407563
0,27,brother,congruent,❌,0.3572696005922743
0,27,mother,congruent,❌,0.4874785606022474
0,27,brother,incongruent,✅,0.47799243448579587
0,27,mother,incongruent,✅,0.37550754871214637
0,28,preschool,congruent,✅,0.8687999942917666
0,28,prison,congruent,✅,0.5607653256827538
0,28,preschool,incongruent,✅,0.4655927756942347
0,28,prison,incongruent,❌,0.7022699971617017
0,29,hopeful,congruent,✅,0.7561404325608497
0,29,hopeless,congruent,✅,0.7037410984912963
0,29,hopeful,incongruent,❌,0.6159604810995982
0,29,hopeless,incongruent,❌,0.7890547670104566
0,3,marathon,congruent,✅,0.8513795698922492
0,3,exam,congruent,✅,0.5455138646727138
0,3,marathon,incongruent,✅,0.43377549011577377
0,3,exam,incongruent,❌,0.809012574225641
0,30,appalled,congruent,❌,0.204180784276021
0,30,overjoyed,congruent,❌,0.4964098721513549
0,30,appalled,incongruent,✅,0.4904269397439322
0,30,overjoyed,incongruent,✅,0.1983687100993441
0,31,reprimand,congruent,❌,0.3114883527003439
0,31,encouragement,congruent,❌,0.4993290781791042
0,31,reprimand,incongruent,✅,0.4961589622595137
0,31,encouragement,incongruent,✅,0.32668336649728696
0,32,angrily,congruent,❌,0.16702280471840408
0,32,cordially,congruent,❌,0.3730577542201988
0,32,angrily,incongruent,✅,0.3589828878096702
